posted_id,user_id,tweet_id
236580,82241,29945
236581,82242,29946
236582,82243,29947
236583,82085,29948
236584,82244,29949
236585,82245,29950
236586,81214,29951
236587,82246,29952
236588,81070,29953
236589,82247,29954
236590,82248,29955
236591,82249,29956
236592,82250,29957
236593,82251,29958
236594,82252,29959
236595,81964,29960
236596,82253,29961
236597,82254,29962
236598,82255,29963
236599,81438,29964
236600,80983,29965
236601,82256,29966
236602,82257,29967
236603,82258,29968
236604,82259,29969
236605,82260,29970
236606,81434,29971
236607,82261,29972
236608,81702,29973
236609,82262,29974
236610,82263,29975
236611,82264,29976
236612,82265,29977
236613,80899,29978
236614,82266,29979
236615,82267,29980
236616,82031,29981
236617,82268,29982
236618,80899,29983
236619,82269,29984
236620,82270,29985
236621,81207,29986
236622,82271,29987
236623,82272,29988
236624,82273,29989
236625,82274,29990
236626,82275,29991
236627,81612,29992
236628,81684,29993
236629,82237,29994
236630,82276,29995
236631,82277,29996
236632,82278,29997
236633,82279,29998
236634,82280,29999
236635,82281,30000
236636,80979,30001
236637,81462,30002
236638,81566,30003
236639,82282,30004
236640,82283,30005
236641,82284,30006
236642,82010,30007
236643,82285,30008
236644,82286,30009
236645,82287,30010
236646,82288,30011
236647,82289,30012
236648,81968,30013
236649,81483,30014
236650,82290,30015
236651,82291,30016
236652,82292,30017
236653,82293,30018
236654,80899,30019
236655,82294,30020
236656,81654,30021
236657,82295,30022
236658,81685,30023
236659,82296,30024
236660,82297,30025
236661,82298,30026
236662,81282,30027
236663,82299,30028
236664,82300,30029
236665,82301,30030
236666,81858,30031
236667,82302,30032
236668,82303,30033
236669,81290,30034
236670,82304,30035
236671,82305,30036
236672,82306,30037
236673,82307,30038
236674,82308,30039
236675,82309,30040
236676,81514,30041
236677,82310,30042
236678,82311,30043
236679,82312,30044
236680,82313,30045
236681,82314,30046
236682,80978,30047
236683,81259,30048
236684,81547,30049
236685,82315,30050
236686,80950,30051
236687,82316,30052
236688,82317,30053
236689,82318,30054
236690,82319,30055
236691,82320,30056
236692,82321,30057
236693,82225,30058
236694,82322,30059
236695,82323,30060
236696,80950,30061
236697,82324,30062
236698,82325,30063
236699,82326,30064
236700,82327,30065
236701,82328,30066
236702,82329,30067
236703,80926,30068
236704,82330,30069
236705,82331,30070
236706,82332,30071
236707,82333,30072
236708,82334,30073
236709,82335,30074
236710,82336,30075
236711,82337,30076
236712,82338,30077
236713,82339,30078
236714,82340,30079
236715,81246,30080
236716,82341,30081
236717,82342,30082
236718,82343,30083
236719,82341,30084
236720,81046,30085
236721,82344,30086
236722,82345,30087
236723,81494,30088
236724,81268,30089
236725,82346,30090
236726,82347,30091
236727,82348,30092
236728,82349,30093
236729,81832,30094
236730,82350,30095
236731,82351,30096
236732,82352,30097
236733,81040,30098
236734,81407,30099
236735,80950,30100
236736,82353,30101
236737,81479,30102
236738,82354,30103
236739,82355,30104
236740,82356,30105
236741,81483,30106
236742,81155,30107
236743,82357,30108
236744,82358,30109
236745,82359,30110
236746,82360,30111
236747,82361,30112
236748,82362,30113
236749,82363,30114
236750,82364,30115
236751,82365,30116
236752,82366,30117
236753,82367,30118
236754,82368,30119
236755,82369,30120
236756,81972,30121
236757,82370,30122
236758,81938,30123
236759,82371,30124
236760,82372,30125
236761,81747,30126
236762,82373,30127
236763,82374,30128
236764,82375,30129
236765,82376,30130
236766,82377,30131
236767,82378,30132
236768,82379,30133
236769,82380,30134
236770,82381,30135
236771,82382,30136
236772,82383,30137
236773,82384,30138
236774,80948,30139
236775,82385,30140
236776,81052,30141
236777,82386,30142
236778,82387,30143
236779,82388,30144
236780,81763,30145
236781,82389,30146
236782,81198,30147
236783,81522,30148
236784,81106,30149
236785,81566,30150
236786,82390,30151
236787,80979,30152
236788,81862,30153
236789,75566,30154
236790,82391,30155
236791,82392,30156
236792,81427,30157
236793,81001,30158
236794,82393,30159
236795,82394,30160
236796,82395,30161
236797,82396,30162
236798,82397,30163
236799,82398,30164
236800,82399,30165
236801,81273,30166
236802,82343,30167
236803,82400,30168
236804,82401,30169
236805,82402,30170
236806,82403,30171
236807,82404,30172
236808,81494,30173
236809,82405,30174
236810,82406,30175
236811,82407,30176
236812,82408,30177
236813,82409,30178
236814,81232,30179
236815,81581,30180
236816,82410,30181
236817,81395,30182
236818,82411,30183
236819,82412,30184
236820,82413,30185
236821,81343,30186
236822,81775,30187
236823,82414,30188
236824,82415,30189
236825,82416,30190
236826,82417,30191
236827,82418,30192
236828,82419,30193
236829,82420,30194
236830,82421,30195
236831,82422,30196
236832,82423,30197
236833,82424,30198
236834,81462,30199
236835,81637,30200
236836,82425,30201
236837,82098,30202
236838,82426,30203
236839,82427,30204
236840,80899,30205
236841,82428,30206
236842,82429,30207
236843,81171,30208
236844,82430,30209
236845,82431,30210
236846,82432,30211
236847,81896,30212
236848,81197,30213
236849,81290,30214
236850,81473,30215
236851,82132,30216
236852,82433,30217
236853,82434,30218
236854,81461,30219
236855,80911,30220
236856,80984,30221
236857,82435,30222
236858,82436,30223
236859,82437,30224
236860,82438,30225
236861,82439,30226
236862,81838,30227
236863,82440,30228
236864,82441,30229
236865,82251,30230
236866,82442,30231
236867,82443,30232
236868,82444,30233
236869,82445,30234
236870,81474,30235
236871,81273,30236
236872,82446,30237
236873,82447,30238
236874,82448,30239
236875,82449,30240
236876,81010,30241
236877,82450,30242
236878,82451,30243
236879,81232,30244
236880,82452,30245
236881,82453,30246
236882,82454,30247
236883,82455,30248
236884,82358,30249
236885,82456,30250
236886,82454,30251
236887,81960,30252
236888,82457,30253
236889,82458,30254
236890,82459,30255
236891,82460,30256
236892,82461,30257
236893,82462,30258
236894,80899,30259
236895,82463,30260
236896,82464,30261
236897,82465,30262
236898,82466,30263
236899,82467,30264
236900,80948,30265
236901,81729,30266
236902,82468,30267
236903,82469,30268
236904,82470,30269
236905,82471,30270
236906,82472,30271
236907,82473,30272
236908,82474,30273
236909,81171,30274
236910,80948,30275
236911,82475,30276
236912,82476,30277
236913,82477,30278
236914,82478,30279
236915,82479,30280
236916,82480,30281
236917,82481,30282
236918,82000,30283
236919,82482,30284
236920,82483,30285
236921,81880,30286
236922,81127,30287
236923,82463,30288
236924,82484,30289
236925,82485,30290
236926,82486,30291
236927,82487,30292
236928,82488,30293
236929,82489,30294
236930,82490,30295
236931,82491,30296
236932,81578,30297
236933,82492,30298
236934,82493,30299
236935,81215,30300
236936,82494,30301
236937,81062,30302
236938,82495,30303
236939,75566,30304
236940,82496,30305
236941,82497,30306
236942,82498,30307
236943,82499,30308
236944,82500,30309
236945,82501,30310
236946,82502,30311
236947,82503,30312
236948,81881,30313
236949,82183,30314
236950,82504,30315
236951,82505,30316
236952,82186,30317
236953,81212,30318
236954,81198,30319
236955,82506,30320
236956,82507,30321
236957,82508,30322
236958,82509,30323
236959,82510,30324
236960,81927,30325
236961,81096,30326
236962,82511,30327
236963,82512,30328
236964,81162,30329
236965,81214,30330
236966,82513,30331
236967,81704,30332
236968,82514,30333
236969,82515,30334
236970,82516,30335
236971,82517,30336
236972,82518,30337
236973,82519,30338
236974,82520,30339
236975,82521,30340
236976,82522,30341
236977,82197,30342
236978,82523,30343
236979,82077,30344
236980,82524,30345
236981,82525,30346
236982,82526,30347
236983,82527,30348
236984,82528,30349
236985,82529,30350
236986,82530,30351
236987,80899,30352
236988,82531,30353
236989,82532,30354
236990,82533,30355
236991,81171,30356
236992,82534,30357
236993,81171,30358
236994,82535,30359
236995,82536,30360
236996,82537,30361
236997,81684,30362
236998,82538,30363
236999,81359,30364
237000,82539,30365
237001,81236,30366
237002,81214,30367
237003,82540,30368
237004,82541,30369
237005,82542,30370
237006,82543,30371
237007,82544,30372
237008,82545,30373
237009,82546,30374
237010,80899,30375
237011,82547,30376
237012,80899,30377
237013,82548,30378
237014,82549,30379
237015,82550,30380
237016,81862,30381
237017,82551,30382
237018,82552,30383
237019,82553,30384
237020,82554,30385
237021,82555,30386
237022,82450,30387
237023,82556,30388
237024,81978,30389
237025,82557,30390
237026,81050,30391
237027,80899,30392
237028,82558,30393
237029,82559,30394
237030,82560,30395
237031,82561,30396
237032,82562,30397
237033,82563,30398
237034,82564,30399
237035,82565,30400
237036,82566,30401
237037,82356,30402
237038,82567,30403
237039,82568,30404
237040,80920,30405
237041,82569,30406
237042,82570,30407
237043,82571,30408
237044,82572,30409
237045,82573,30410
237046,82574,30411
237047,82369,30412
237048,82575,30413
237049,82576,30414
237050,82577,30415
237051,82578,30416
237052,82579,30417
237053,81682,30418
237054,81315,30419
237055,81669,30420
237056,82580,30421
237057,81883,30422
237058,82581,30423
237059,82582,30424
237060,82583,30425
237061,82584,30426
237062,80908,30427
237063,82585,30428
237064,80911,30429
237065,82586,30430
237066,82587,30431
237067,82588,30432
237068,82589,30433
237069,82590,30434
237070,81263,30435
237071,82591,30436
237072,82592,30437
237073,82593,30438
237074,82594,30439
237075,82291,30440
237076,82595,30441
237077,81222,30442
237078,82596,30443
237079,82597,30444
237080,82150,30445
237081,82598,30446
237082,82525,30447
237083,82599,30448
237084,82600,30449
237085,82601,30450
237086,82602,30451
237087,82603,30452
237088,82604,30453
237089,82605,30454
237090,81263,30455
237091,82606,30456
237092,82607,30457
237093,81046,30458
237094,77245,30459
237095,81508,30460
237096,82608,30461
237097,81052,30462
237098,82609,30463
237099,82610,30464
237100,82611,30465
237101,82612,30466
237102,82613,30467
237103,80908,30468
237104,81626,30469
237105,81690,30470
237106,82614,30471
237107,82615,30472
237108,82616,30473
237109,81430,30474
237110,80948,30475
237111,82617,30476
237112,82618,30477
237113,82619,30478
237114,82620,30479
237115,81141,30480
237116,82621,30481
237117,80970,30482
237118,80926,30483
237119,82622,30484
237120,82623,30485
237121,82624,30486
237122,82625,30487
237123,82626,30488
237124,82627,30489
237125,82628,30490
237126,82629,30491
237127,81494,30492
237128,82630,30493
237129,82225,30494
237130,82025,30495
237131,82631,30496
237132,82245,30497
237133,80950,30498
237134,82632,30499
237135,82093,30500
237136,82633,30501
237137,82634,30502
237138,82635,30503
237139,81246,30504
237140,82636,30505
237141,82637,30506
237142,81090,30507
237143,81483,30508
237144,82638,30509
237145,81583,30510
237146,81968,30511
237147,82639,30512
237148,82640,30513
237149,81359,30514
237150,82641,30515
237151,81684,30516
237152,82642,30517
237153,82643,30518
237154,82644,30519
237155,82645,30520
237156,82646,30521
237157,82647,30522
237158,82648,30523
237159,82649,30524
237160,82650,30525
237161,82651,30526
237162,82652,30527
237163,82653,30528
237164,81527,30529
237165,82654,30530
237166,82655,30531
237167,82656,30532
237168,81064,30533
237169,81483,30534
237170,82657,30535
237171,82658,30536
237172,82659,30537
237173,81057,30538
237174,82660,30539
237175,81654,30540
237176,82661,30541
237177,82662,30542
237178,82299,30543
237179,81669,30544
237180,82663,30545
237181,82664,30546
237182,81430,30547
237183,82665,30548
237184,81684,30549
237185,82666,30550
237186,81756,30551
237187,82667,30552
237188,82668,30553
237189,81052,30554
237190,82669,30555
237191,82670,30556
237192,82092,30557
237193,82671,30558
237194,81358,30559
237195,81221,30560
237196,82672,30561
237197,82673,30562
237198,81729,30563
237199,81544,30564
237200,82674,30565
237201,82675,30566
237202,82676,30567
237203,82677,30568
237204,82678,30569
237205,81150,30570
237206,82679,30571
237207,81001,30572
237208,81062,30573
237209,82680,30574
237210,81777,30575
237211,82681,30576
237212,81068,30577
237213,82682,30578
237214,82683,30579
237215,82684,30580
237216,82685,30581
237217,82686,30582
237218,81281,30583
237219,82687,30584
237220,81287,30585
237221,81637,30586
237222,81062,30587
237223,82688,30588
237224,82689,30589
237225,82690,30590
237226,82691,30591
237227,82692,30592
237228,82693,30593
237229,82694,30594
237230,81345,30595
237231,81548,30596
237232,82695,30597
237233,82696,30598
237234,82697,30599
237235,82698,30600
237236,82699,30601
237237,81399,30602
237238,82700,30603
237239,81654,30604
237240,81096,30605
237241,81171,30606
237242,82701,30607
237243,81483,30608
237244,82702,30609
237245,82703,30610
237246,82704,30611
237247,82705,30612
237248,82706,30613
237249,81483,30614
237250,81602,30615
237251,82707,30616
237252,82708,30617
237253,82301,30618
237254,81591,30619
237255,82709,30620
237256,81672,30621
237257,82710,30622
237258,80973,30623
237259,82711,30624
237260,81462,30625
237261,82712,30626
237262,82040,30627
237263,80973,30628
237264,82713,30629
237265,82139,30630
237266,82098,30631
237267,82714,30632
237268,82715,30633
237269,82716,30634
237270,82717,30635
237271,82718,30636
237272,81551,30637
237273,80948,30638
237274,82719,30639
237275,82720,30640
237276,81050,30641
237277,82721,30642
237278,82722,30643
237279,82723,30644
237280,82724,30645
237281,81830,30646
237282,81135,30647
237283,82326,30648
237284,82725,30649
237285,82726,30650
237286,82727,30651
237287,82728,30652
237288,82729,30653
237289,81783,30654
237290,81203,30655
237291,81777,30656
237292,81462,30657
237293,81842,30658
237294,80926,30659
237295,82730,30660
237296,81494,30661
237297,82731,30662
237298,82732,30663
237299,81697,30664
237300,82733,30665
237301,82734,30666
237302,82735,30667
237303,82736,30668
237304,82737,30669
237305,82738,30670
237306,81201,30671
237307,82739,30672
237308,82740,30673
237309,82741,30674
237310,81062,30675
237311,82742,30676
237312,81203,30677
237313,82410,30678
237314,82743,30679
237315,82744,30680
237316,82745,30681
237317,82746,30682
237318,82747,30683
237319,82748,30684
237320,80962,30685
237321,82749,30686
237322,81290,30687
237323,82750,30688
237324,82169,30689
237325,82751,30690
237326,81001,30691
237327,82752,30692
237328,82753,30693
237329,82754,30694
237330,82755,30695
237331,82756,30696
237332,82757,30697
237333,82758,30698
237334,80921,30699
237335,81171,30700
237336,82759,30701
237337,82760,30702
237338,82761,30703
237339,82762,30704
237340,82763,30705
237341,82764,30706
237342,81174,30707
237343,82765,30708
237344,81156,30709
237345,82766,30710
237346,82767,30711
237347,82768,30712
237348,82769,30713
237349,82370,30714
237350,81359,30715
237351,82770,30716
237352,82771,30717
237353,82772,30718
237354,81600,30719
237355,82773,30720
237356,82774,30721
237357,82775,30722
237358,81494,30723
237359,82490,30724
237360,82211,30725
237361,82776,30726
237362,82777,30727
237363,82778,30728
237364,82778,30729
237365,82779,30730
237366,82780,30731
237367,82781,30732
237368,81040,30733
237369,82782,30734
237370,82783,30735
237371,82784,30736
237372,82785,30737
237373,82786,30738
237374,82197,30739
237375,82787,30740
237376,82788,30741
237377,82789,30742
237378,80948,30743
237379,82495,30744
237380,82790,30745
237381,82791,30746
237382,82792,30747
237383,82793,30748
237384,82794,30749
237385,82795,30750
237386,82796,30751
237387,80948,30752
237388,80899,30753
237389,82797,30754
237390,82362,30755
237391,82798,30756
237392,82799,30757
237393,82670,30758
237394,81825,30759
237395,82800,30760
237396,82801,30761
237397,82802,30762
237398,82803,30763
237399,82804,30764
237400,81222,30765
237401,82805,30766
237402,81919,30767
237403,82514,30768
237404,82806,30769
237405,82807,30770
237406,82808,30771
237407,82809,30772
237408,81983,30773
237409,82810,30774
237410,82811,30775
237411,82812,30776
237412,82813,30777
237413,82814,30778
237414,82815,30779
237415,82816,30780
237416,82817,30781
237417,81214,30782
237418,82818,30783
237419,82819,30784
237420,82820,30785
237421,80994,30786
237422,82821,30787
237423,82822,30788
237424,82823,30789
237425,82824,30790
237426,81214,30791
237427,82825,30792
237428,81174,30793
237429,81233,30794
237430,82826,30795
237431,82827,30796
237432,82828,30797
237433,82829,30798
237434,82830,30799
237435,82831,30800
237436,82832,30801
237437,82833,30802
237438,82834,30803
237439,82835,30804
237440,82836,30805
237441,82837,30806
237442,82838,30807
237443,82839,30808
237444,82839,30809
237445,82839,30810
237446,82840,30811
237447,82841,30812
237448,82842,30813
237449,82843,30814
237450,82843,30815
237451,82842,30816
237452,82844,30817
237453,82845,30818
237454,82846,30819
237455,82847,30820
237456,82848,30821
237457,82849,30822
237458,82850,30823
237459,82851,30824
237460,82852,30825
237461,82853,30826
237462,82853,30827
237463,82854,30828
237464,82853,30829
237465,82855,30830
237466,82856,30831
237467,82857,30832
237468,82858,30833
237469,82859,30834
237470,82860,30835
237471,82861,30836
237472,82860,30837
237473,82862,30838
237474,82863,30839
237475,82864,30840
237476,82865,30841
237477,82866,30842
237478,82867,30843
237479,82868,30844
237480,82869,30845
237481,82870,30846
237482,82871,30847
237483,82872,30848
237484,82828,30849
237485,82873,30850
237486,82828,30851
237487,82874,30852
237488,82875,30853
237489,82876,30854
237490,82877,30855
237491,82878,30856
237492,82879,30857
237493,82880,30858
237494,82881,30859
237495,82882,30860
237496,82883,30861
237497,82884,30862
237498,82885,30863
237499,82886,30864
237500,82887,30865
237501,82888,30866
237502,82889,30867
237503,82890,30868
237504,82891,30869
237505,82891,30870
237506,82892,30871
237507,82893,30872
237508,82894,30873
237509,82895,30874
237510,82896,30875
237511,82897,30876
237512,82898,30877
237513,82899,30878
237514,82900,30879
237515,82891,30880
237516,82901,30881
237517,82902,30882
237518,82903,30883
237519,82904,30884
237520,82905,30885
237521,82906,30886
237522,82907,30887
237523,82908,30888
237524,59890,30889
237525,82909,30890
237526,59890,30891
237527,82909,30892
237528,82910,30893
237529,82911,30894
237530,82912,30895
237531,82913,30896
237532,82914,30897
237533,82915,30898
237534,82916,30899
237535,82917,30900
237536,82918,30901
237537,82919,30902
237538,82857,30903
237539,82920,30904
237540,82921,30905
237541,82922,30906
237542,82923,30907
237543,82924,30908
237544,82925,30909
237545,82926,30910
237546,82927,30911
237547,82928,30912
237548,82929,30913
237549,82930,30914
237550,82931,30915
237551,82932,30916
237552,82933,30917
237553,82934,30918
237554,82935,30919
237555,82936,30920
237556,82937,30921
237557,82938,30922
237558,82939,30923
237559,82940,30924
237560,82941,30925
237561,82942,30926
237562,82943,30927
237563,82944,30928
237564,82945,30929
237565,82946,30930
237566,82947,30931
237567,82948,30932
237568,82949,30933
237569,82950,30934
237570,82951,30935
237571,82952,30936
237572,82953,30937
237573,82954,30938
237574,82955,30939
237575,82956,30940
237576,82957,30941
237577,82958,30942
237578,82959,30943
237579,82960,30944
237580,82961,30945
237581,82962,30946
237582,82963,30947
237583,82964,30948
237584,82965,30949
237585,82966,30950
237586,82967,30951
237587,82968,30952
237588,82969,30953
237589,82970,30954
237590,82971,30955
237591,82972,30956
237592,82973,30957
237593,82974,30958
237594,82975,30959
237595,82976,30960
237596,82977,30961
237597,82978,30962
237598,82979,30963
237599,82980,30964
237600,82981,30965
237601,82982,30966
237602,82983,30967
237603,82984,30968
237604,82985,30969
237605,82986,30970
237606,82987,30971
237607,82988,30972
237608,82989,30973
237609,82990,30974
237610,82991,30975
237611,82992,30976
237612,82993,30977
237613,82994,30978
237614,82995,30979
237615,82996,30980
237616,82997,30981
237617,82998,30982
237618,82999,30983
237619,83000,30984
237620,83001,30985
237621,83002,30986
237622,83003,30987
237623,83004,30988
237624,83005,30989
237625,83006,30990
237626,83007,30991
237627,83008,30992
237628,83009,30993
237629,83010,30994
237630,83011,30995
237631,83012,30996
237632,83013,30997
237633,83014,30998
237634,83015,30999
237635,82973,31000
237636,83016,31001
237637,83017,31002
237638,83018,31003
237639,83019,31004
237640,83020,31005
237641,82952,31006
237642,83021,31007
237643,83022,31008
237644,83023,31009
237645,83024,31010
237646,83025,31011
237647,83026,31012
237648,83027,31013
237649,83028,31014
237650,83029,31015
237651,83030,31016
237652,82967,31017
237653,83031,31018
237654,83032,31019
237655,83033,31020
237656,83034,31021
237657,83035,31022
237658,83036,31023
237659,83037,31024
237660,83038,31025
237661,83039,31026
237662,83040,31027
237663,83041,31028
237664,83042,31029
237665,83043,31030
237666,83044,31031
237667,83045,31032
237668,83046,31033
237669,83047,31034
237670,83048,31035
237671,83049,31036
237672,83050,31037
237673,83051,31038
237674,83052,31039
237675,83053,31040
237676,82938,31041
237677,83054,31042
237678,83055,31043
237679,83056,31044
237680,83057,31045
237681,83058,31046
237682,83059,31047
237683,83060,31048
237684,83061,31049
237685,83062,31050
237686,83063,31051
237687,83064,31052
237688,83065,31053
237689,71221,31054
237690,83066,31055
237691,83067,31056
237692,83068,31057
237693,83069,31058
237694,83070,31059
237695,83071,31060
237696,83072,31061
237697,83073,31062
237698,83074,31063
237699,83075,31064
237700,83076,31065
237701,83077,31066
237702,83078,31067
237703,83079,31068
237704,83080,31069
237705,83081,31070
237706,83082,31071
237707,83083,31072
237708,83084,31073
237709,83085,31074
237710,83086,31075
237711,83087,31076
237712,83088,31077
237713,83089,31078
237714,83090,31079
237715,83091,31080
237716,83092,31081
237717,83093,31082
237718,83094,31083
237719,83095,31084
237720,83096,31085
237721,83097,31086
237722,83098,31087
237723,83099,31088
237724,83100,31089
237725,83101,31090
237726,83102,31091
237727,83103,31092
237728,83104,31093
237729,83105,31094
237730,83106,31095
237731,83107,31096
237732,83108,31097
237733,83109,31098
237734,83110,31099
237735,83111,31100
237736,83112,31101
237737,83113,31102
237738,83114,31103
237739,83115,31104
237740,83116,31105
237741,83117,31106
237742,83118,31107
237743,83119,31108
237744,83120,31109
237745,83121,31110
237746,82939,31111
237747,83122,31112
237748,83123,31113
237749,83124,31114
237750,83125,31115
237751,82967,31116
237752,83126,31117
237753,75812,31118
237754,83127,31119
237755,83128,31120
237756,83129,31121
237757,83130,31122
237758,83131,31123
237759,82986,31124
237760,83132,31125
237761,83133,31126
237762,83134,31127
237763,83135,31128
237764,83136,31129
237765,83137,31130
237766,83138,31131
237767,83139,31132
237768,83140,31133
237769,83141,31134
237770,83142,31135
237771,83143,31136
237772,83144,31137
237773,83145,31138
237774,83146,31139
237775,83147,31140
237776,83148,31141
237777,83149,31142
237778,83150,31143
237779,83151,31144
237780,83152,31145
237781,83153,31146
237782,83154,31147
237783,83155,31148
237784,83156,31149
237785,83157,31150
237786,83158,31151
237787,83159,31152
237788,83160,31153
237789,83161,31154
237790,83162,31155
237791,83163,31156
237792,83164,31157
237793,83165,31158
237794,83166,31159
237795,83167,31160
237796,83168,31161
237797,83169,31162
237798,83170,31163
237799,83171,31164
237800,83172,31165
237801,77263,31166
237802,83173,31167
237803,83174,31168
237804,83175,31169
237805,83176,31170
237806,83177,31171
237807,83178,31172
237808,83179,31173
237809,83180,31174
237810,83181,31175
237811,83182,31176
237812,83183,31177
237813,83184,31178
237814,83185,31179
237815,83186,31180
237816,83187,31181
237817,83188,31182
237818,83189,31183
237819,83190,31184
237820,83191,31185
237821,83192,31186
237822,83193,31187
237823,83194,31188
237824,83195,31189
237825,83196,31190
237826,83197,31191
237827,83198,31192
237828,83199,31193
237829,83200,31194
237830,82994,31195
237831,83201,31196
237832,83202,31197
237833,83203,31198
237834,83204,31199
237835,83205,31200
237836,83206,31201
237837,83207,31202
237838,83208,31203
237839,83209,31204
237840,83210,31205
237841,83211,31206
237842,83212,31207
237843,83213,31208
237844,83214,31209
237845,83215,31210
237846,83216,31211
237847,83217,31212
237848,83218,31213
237849,83219,31214
237850,83220,31215
237851,83221,31216
237852,83222,31217
237853,83223,31218
237854,83224,31219
237855,83225,31220
237856,83226,31221
237857,83227,31222
237858,83228,31223
237859,83229,31224
237860,83230,31225
237861,83231,31226
237862,82989,31227
237863,83232,31228
237864,83233,31229
237865,83234,31230
237866,83235,31231
237867,83236,31232
237868,83237,31233
237869,83238,31234
237870,83239,31235
237871,83240,31236
237872,83241,31237
237873,83242,31238
237874,83243,31239
237875,83244,31240
237876,83245,31241
237877,83246,31242
237878,83247,31243
237879,83248,31244
237880,83249,31245
237881,83250,31246
237882,83251,31247
237883,83252,31248
237884,83253,31249
237885,83254,31250
237886,83155,31251
237887,83255,31252
237888,83256,31253
237889,83257,31254
237890,58916,31255
237891,83258,31256
237892,83259,31257
237893,83260,31258
237894,83261,31259
237895,83262,31260
237896,83263,31261
237897,83264,31262
237898,83265,31263
237899,83266,31264
237900,83267,31265
237901,83268,31266
237902,81174,31267
237903,83269,31268
237904,83270,31269
237905,83271,31270
237906,83272,31271
237907,83273,31272
237908,83274,31273
237909,83275,31274
237910,83276,31275
237911,83277,31276
237912,83278,31277
237913,83279,31278
237914,83280,31279
237915,83281,31280
237916,83282,31281
237917,83283,31282
237918,83284,31283
237919,83285,31284
237920,83286,31285
237921,83287,31286
237922,83288,31287
237923,83289,31288
237924,83290,31289
237925,83291,31290
237926,83292,31291
237927,83293,31292
237928,83294,31293
237929,82977,31294
237930,83295,31295
237931,83296,31296
237932,83297,31297
237933,83298,31298
237934,83299,31299
237935,83300,31300
237936,83301,31301
237937,83302,31302
237938,83303,31303
237939,64418,31304
237940,83304,31305
237941,83305,31306
237942,83306,31307
237943,83307,31308
237944,83308,31309
237945,83309,31310
237946,83310,31311
237947,83311,31312
237948,83312,31313
237949,83313,31314
237950,83314,31315
237951,83315,31316
237952,83316,31317
237953,83317,31318
237954,83318,31319
237955,83319,31320
237956,83320,31321
237957,83321,31322
237958,83322,31323
237959,83173,31324
237960,83323,31325
237961,83324,31326
237962,83325,31327
237963,83326,31328
237964,83327,31329
237965,83328,31330
237966,83329,31331
237967,73791,31332
237968,83330,31333
237969,83331,31334
237970,83332,31335
237971,83333,31336
237972,83334,31337
237973,83335,31338
237974,83336,31339
237975,83337,31340
237976,83338,31341
237977,83339,31342
237978,83340,31343
237979,83341,31344
237980,83342,31345
237981,83343,31346
237982,83344,31347
237983,83345,31348
237984,83346,31349
237985,83347,31350
237986,83348,31351
237987,83349,31352
237988,83350,31353
237989,83351,31354
237990,83352,31355
237991,83353,31356
237992,83354,31357
237993,77263,31358
237994,83355,31359
237995,83356,31360
237996,83357,31361
237997,83358,31362
237998,83359,31363
237999,83360,31364
238000,83361,31365
238001,83362,31366
238002,83252,31367
238003,83363,31368
238004,83364,31369
238005,83365,31370
238006,83366,31371
238007,83367,31372
238008,83368,31373
238009,83369,31374
238010,83370,31375
238011,83371,31376
238012,83372,31377
238013,83373,31378
238014,83374,31379
238015,83375,31380
238016,83376,31381
238017,83377,31382
238018,83378,31383
238019,83379,31384
238020,83380,31385
238021,83381,31386
238022,83382,31387
238023,83383,31388
238024,83384,31389
238025,83385,31390
238026,83386,31391
238027,83387,31392
238028,83388,31393
238029,83389,31394
238030,83390,31395
238031,83391,31396
238032,83392,31397
238033,83393,31398
238034,83394,31399
238035,83395,31400
238036,83396,31401
238037,83397,31402
238038,83398,31403
238039,83399,31404
238040,83400,31405
238041,83401,31406
238042,83402,31407
238043,83403,31408
238044,83404,31409
238045,83405,31410
238046,83406,31411
238047,83407,31412
238048,82939,31413
238049,83408,31414
238050,83409,31415
238051,83410,31416
238052,83411,31417
238053,83412,31418
238054,83413,31419
238055,83328,31420
238056,83414,31421
238057,83415,31422
238058,83416,31423
238059,83417,31424
238060,83418,31425
238061,83419,31426
238062,83420,31427
238063,83421,31428
238064,58916,31429
238065,83422,31430
238066,83423,31431
238067,83424,31432
238068,83425,31433
238069,83426,31434
238070,83427,31435
238071,83428,31436
238072,83429,31437
238073,83378,31438
238074,83430,31439
238075,83431,31440
238076,83432,31441
238077,83433,31442
238078,83434,31443
238079,83435,31444
238080,83436,31445
238081,83437,31446
238082,83438,31447
238083,83439,31448
238084,83440,31449
238085,83441,31450
238086,83442,31451
238087,83443,31452
238088,83444,31453
238089,83445,31454
238090,83446,31455
238091,83447,31456
238092,83448,31457
238093,83449,31458
238094,83450,31459
238095,83451,31460
238096,83452,31461
238097,83453,31462
238098,83454,31463
238099,83455,31464
238100,83456,31465
238101,83457,31466
238102,83458,31467
238103,83459,31468
238104,83460,31469
238105,83461,31470
238106,83462,31471
238107,83463,31472
238108,83464,31473
238109,83465,31474
238110,83466,31475
238111,83467,31476
238112,83468,31477
238113,83469,31478
238114,83470,31479
238115,83471,31480
238116,83472,31481
238117,83473,31482
238118,83474,31483
238119,83475,31484
238120,83476,31485
238121,83477,31486
238122,83478,31487
238123,83479,31488
238124,83338,31489
238125,83480,31490
238126,79213,31491
238127,83481,31492
238128,83482,31493
238129,83483,31494
238130,83484,31495
238131,83485,31496
238132,83338,31497
