tweet_id,event_id,eventType,text,date,user_id,annotation_postPriority
13040,17,typhoon,Why you gotta be so rude..dont you know im human too? #RubyPH ??,,,Low
13041,17,typhoon,"#PrayforthePhilippines

Canada is Ready to Help! Read more here: http://t.co/MYUJpbk46h http://t.co/JOZ3GKEyu0",,,Low
13042,17,typhoon,"#PH says ""the impacts of climate change are beyond our capacity already"" http://t.co/XhCQo55JZ9 #RubyPH #Hagupit",,,Low
13043,17,typhoon,Ayan na ang hagupit ni Noah! Go Noah baby! Chase Megan until she fall in love again ??,,,Low
13044,17,typhoon,Braced for typhoon #Ruby today. Stay safe #Philippines,,,Low
13045,17,typhoon,"everyone, give PAGASA credit. they got it right this time. #RubyPH",,,Low
13046,17,typhoon,Keep safe everyone! #Pray #RubyPH,,,Low
13047,17,typhoon,Commander Villajuan: Only 250 gt and above sea crafts are allowed to sail in and out of Cebu due to gale warning @cebudailynews #RubyPH,,,High
13048,17,typhoon,"Work is NOT suspended in GovPH agencies that provide basic and health services, disaster response | via @govph #RubyPH",,,Low
13050,17,typhoon,Happy Fiesta Dasmarinas City! #RubyPH starts to drizzle.,,,Low
13051,17,typhoon,The silence before the storm #walangpasok #rubyPH #bagyo #signalNo3 http://t.co/os9KdFB9rI,,,Low
13052,17,typhoon,"No van trips from Naga City to Daraga, Albay due to flood in Baao, Camarines Sur #RubyPH @InquirerSLB",,,High
13053,17,typhoon,Be happy be pinoy ? #RubyPH,,,Low
13054,17,typhoon,"MIAA announces cancellation of 194�Dec 8�flights due to #Hagupit @ACCORD_Inc @CAREphl
 http://t.co/1aJmZwN0MV via @gmanews",,,High
13055,17,typhoon,Off again twitter ? ! ??Facebook ??Instagram ??twitter ??tumblr ? ingat satin #Batangas #Signal3 #RubyPH  maya ulit ... ! ! ! #YungCrushMoNa,,,Low
13056,17,typhoon,Will go back to Cavite as early as possible #RubyPH,,,Low
13057,17,typhoon,"Pray no more deadly disasters for the rest of 2014....Typhoon Hagupit tears down homes, leaves two dead http://t.co/eCgB3uvDRI",,,Low
13058,17,typhoon,Good Morning... #KeepSafe #RubyPH http://t.co/HmimwEA5Ie,,,Low
13059,17,typhoon,"Tonight @GlobalRegina - @RaquelGlobal speaks to the local Filipino community about their family back home, impacted by Typhoon Hagupit #yqr",,,Low
13060,17,typhoon,"Goodmorning :))
KeepSafe Everyone
#ThypoonRuby=(
#PrayforthePhilippines&lt;3",,,Low
13061,17,typhoon,"goodmorning, keepsafe everyoneee!! ?? #PrayForThePhilippines",,,Low
13062,17,typhoon,"#TyphoonHagupit is now hitting Laguna...

Lord God, 

Cover us with your precious blood... You have overcome the... http://t.co/ldLt5PMoaG",,,Low
13063,17,typhoon,#world #news Philippines: New dangers from fatal typhoon http://t.co/08umT2ztcx #RT,,,Low
13064,17,typhoon,Two C130 loaded w relief goods will fly to Borongan &amp; Catarman today. Loading of food packs ongoing @dinkysunflower @govph #RubyPH,,,High
13065,17,typhoon,"At least 3 dead, 890000 evacuated in Philippines due to Typhoon Hagupit - Fox News Latino http://t.co/AL7Sp0lbpb",,,Low
13066,17,typhoon,Keep safe everyone! ???? #RubyPH #Hagupit,,,Low
13067,17,typhoon,Pls check this link for #RubyPH update http://t.co/t58prrc7Z9 @dinkysunflower @govph @dzbb @dzIQ990 @DZMMTeleRadyo @dzrhnews @dwiz882,,,Low
13069,17,typhoon,"Landslides Feared as Typhoon Lashes Philippines

http://t.co/3jS2Kzr6ae http://t.co/bIibxv5Xja",,,Low
13070,17,typhoon,Two C130 loaded w relief goods will fly to Borongan &amp; Catarman today. Loading of food packs ongoing now #RubyPH @GMANewsOnline @UnangHirit,,,High
13071,17,typhoon,"No classes , No Budget &gt;?&lt; Keep Safe Madlang Pipol ! #RubyPH",,,Low
13072,17,typhoon,Slow-moving typhoon drenches Philippines http://t.co/ZWtS6rYBS9 http://t.co/KAqpzHhUdY,,,Low
13073,17,typhoon,"Start your week right! 

Keep safe everyone.  

Have a lovely day! 
#MotivatedMonday #WonderfulWeek #reminder #RubyPH http://t.co/iVxC0lg6fc",,,Low
13074,17,typhoon,#PrayForThePhilippines it's typhoon season over there!! Lots of flooding and damage. Like every year. Sad,,,Low
13075,17,typhoon,Goodmorning Keepsafe everyone ? #RubyPH,,,Low
13076,17,typhoon,DOH Typhoon 'Ruby' Bulletin No. 2 http://t.co/3VXQAwSFTP #philippines,,,Low
13077,17,typhoon,#Typhoon #Hagupit Forces Evacuation Along Eastern#Philippines #GLV http://t.co/Pv45QQDR1m,,,Low
13078,17,typhoon,?@WorldVisionGab: @zdaniel is speaking with Jenny in 10 mins :) @cblaguardia @JulianneScenna. #TyphoonHagupit? Great and thanks!,,,Low
13079,17,typhoon,#walangpasok po today for all levels! Relax and stay safe mi amor :),,,Low
13080,17,typhoon,"Good thing work got suspended before I leave the house. Stay safe, everyone! #RubyPH",,,Low
13081,17,typhoon,Let's pray for our co-filipinos. :) #RubyPH,,,Low
13082,17,typhoon,"Give now to @operationsafe child trauma relief for Ruby #reliefPH   http://t.co/fNsCiQ6WGm http://t.co/gZOmYGcU3H
?http://t.co/BCTWqXhBla",,,Low
13083,17,typhoon,Stay safe! :) #RubyPH,,,Low
13084,17,typhoon,Im wearing my #nike #kd7 #calmbeforethestorm shoes   today!! Im calm before the storm #hagupit #dressdown http://t.co/MazOBvSfVC,,,Low
13085,17,typhoon,"""@DanielRocksISur: Stay safe guys.PRAY  #RubyPH""",,,Low
13086,17,typhoon,Typhoon-hammered Philippines in 'fight for our survival' http://t.co/qOltGvXpYg #humanrights,,,Low
13087,17,typhoon,#wearethepeople Typhoon-hammered Philippines in 'fight for our survival' - Reuters Africa http://t.co/FVLWB556oE,,,Low
13088,17,typhoon,May God help the people in the Philippines ...,,,Low
13089,17,typhoon,Twilight breaking dawn to run... Today is a good day to run. Manila weather @ 6AM with #RubyPH threat? http://t.co/C015NAfe6E,,,Low
13090,17,typhoon,"PBA D-League games today postponed due to #RubyPH, as per Comm Chito Salud @spinph",,,Low
13091,17,typhoon,[Live] https://t.co/BalIpnD4Cm - Typhoon #RubyPH - PTV Coverage [12/08/14] | Live streaming @ http://t.co/GVKU7rqs3z [02],,,Low
13092,17,typhoon,"She will save us!!!
#RubyPH #magic #mythical #creatue #mommd http://t.co/Xab6QKEvAF",,,Low
13093,17,typhoon,"feast of immaculate concepcion, mama mary please pray for us ? #RubyPH",,,Low
13094,17,typhoon,Gloomy weather. #RubyPH #GodblessPH,,,Low
13095,17,typhoon,Work suspended today December 8. #TyphoonHagupit #TyphoonRuby,,,Low
13096,17,typhoon,From space RT @AstroTerry: #TyphoonHagupit looked incredibly powerful- thankfully it looks like it's dissipating http://t.co/bb0jjBJlXh,,,High
13097,17,typhoon,#PrayForThePhilippines In God we trust,,,Low
13098,17,typhoon,#ICYMI Korina was taken out of context again when she commented that Hagupit hits Japan instead? I'm with her this time. It's a joke folks.,,,Low
13099,17,typhoon,Typhoon-hammered Philippines in 'fight for our survival': TRFN http://t.co/W0oiLujUU9,,,Low
13101,17,typhoon,My country is currently experiencing a super typhoon. Please pray for the Philippines. Thanks. #RubyPH,,,Low
13102,17,typhoon,Its starting. I hope people brougt their umbrellas. #Ruby #walangpasok,,,Low
13103,17,typhoon,MetricStream Partners with ECC International to Help Companies in the Philippines Enhance Complia... http://t.co/j4shJ7HaGF #ITNews #BPM,,,Low
13104,17,typhoon,"""PAGASA weather bulletin on #RubyPH, issued at 5:00 a.m. today (December 8): http://t.co/nC99h8kCUV ?"" Keep safe guys!",,,Low
13105,17,typhoon,Keep us safe all the time God. ? #RubyPH,,,Low
13106,17,typhoon,"The Sun's awake,, so i am awake!!! #fineweather in #CebuCity #goodbye #RubyPH",,,Low
13107,17,typhoon,"?@lucille_sering: I know #RubyPH has yet to leave, but the way we prepared is proving that together there's nothing we cant overcome""",,,Low
13108,17,typhoon,"Metro MNL is supposedly under signal no.2 right now, but we've gotten no rains at all yet. The calm before the storm (literally) #RubyPH",,,Low
13109,17,typhoon,RT @AstroTerry: Typhoon #Hagupit looked incredibly powerful- thankfully it looks like it?s dissipating http://t.co/Z0i4N2CeSs,,,Low
13110,17,typhoon,Can't believe I drove to office in just 30mins! Sana ganito kabilis everyday! Keep safe everyone! #RubyPH #HCPH... https://t.co/xwkibQAyOK,,,Low
13111,17,typhoon,#hagupit #ruby #prayforthephilippines @ Adventist International Institute of Advanced Studies http://t.co/uCEOkieyNY,,,Low
13112,17,typhoon,Typoon Hagupit: Hundreds of thousands flee as superstorm hits the Philippines http://t.co/mCmSi5KuPq,,,Low
13113,17,typhoon,We are not in the clear yet but prayers are being answered. Keep praying for all of our countrymen who are still in the path of #Hagupit,,,Low
13114,17,typhoon,"?? Be safe.
?? Pray. ?

Sending prayers to those who are affected. #RubyPH",,,Low
13115,17,typhoon,"TOP 5 TRENDING December 8, 2014
1. #RubyPH 
2. #YungCrushMoNa 
3. #BattlesPH 
4. #BTSWelcomeToThePhilippines 
5. #5SOSonRatedK 
#Michael",,,Low
13116,17,typhoon,#Typhoon #Hagupit #Ruby Slowly Moves #Philippines; Dangerous Flooding Continues (FORECAST) @weatherchannel http://t.co/n4G0Z76GRO,,,Low
13117,17,typhoon,"?@WNTonight: The typhoon in the Philippines has turned deadly. @hamishNews is there for us #WorldNewsTonight?

:(",,,Low
13118,17,typhoon,Goddamit! So cold.. :/ #RubyPH,,,Low
13119,17,typhoon,Keep safe ? #RubyPH,,,Low
13120,17,typhoon,"""@iamJulianT: KTV with the whole fambam. I'll be singing like a dying horse tonight! I'm gonna diss off this typhoon.. Holla #RubyPH ?""",,,Low
13121,17,typhoon,"Stay safe,Philippines! Stay indoors as much as possible.PRAY  #RubyPH",,,Low
13122,17,typhoon,"As of 8 a.m., 7 slightly injured in Masbate caused by #RubyPH @PTVph @SMBarrameda @PIANewsDesk",,,High
13123,17,typhoon,"Our God is greater, our God is stronger, higher than any other! Typhoon Ruby, pls go away! #RubyPH",,,Low
13124,17,typhoon,Keep safe and dry peeps! #Ruby #Hagupit,,,Low
13125,17,typhoon,RT @AstroTerry: Typhoon #Hagupit looked incredibly powerful- thankfully it looks like it's dissipating http://t.co/nUWPwzxCsg,,,Low
13126,17,typhoon,Keep dry and Stay at your Home. #Pray #PrayForThePhilippines,,,Low
13127,17,typhoon,"Goodmorning..
#RubyPh http://t.co/8VWqUM4XN6",,,Low
13128,17,typhoon,It's 8am but the sky looks like the day is just about to end. Stay safe. #TyphoonHagupit,,,Low
13129,17,typhoon,Non-stop rain here in my area. Scary. #RubyPH,,,Low
13130,17,typhoon,"@OxfamAustralia new forecast has been annouced, #RubyPH expected to leave PAR thursday.",,,Low
13131,17,typhoon,"PH tlist, please be safe okay? If it's not too safe to go outside, stay inside your homes. Let's all pray for each other's safety. #RubyPH",,,Low
13132,17,typhoon,?@AstroTerry: Typhoon #Hagupit looked incredibly powerful- thankfully it looks like it's dissipating http://t.co/ZKl6ou8F68?,,,Low
13133,17,typhoon,#hagupit is but another tip of d iceberg. #ClimateAction must be done fast. @ecoteneo @AlQalamInst @mussol22 @Joeltaborasj @mindanews2010,,,Low
13134,17,typhoon,#Hagupit skirts #Manila http://t.co/xTSLm8ueLH,,,Low
13135,17,typhoon,What?! Signal #3? Omggg. Please keep safe my fellow Cavite�os! Pray! Pray! Pray! #RubyPH,,,Low
13136,17,typhoon,"500 residents along Agos River in General Nakar, Quezon ready to evacuate, safety measure in case the river overflows @InquirerSLB #RubyPH",,,High
13137,17,typhoon,"#RubyPH hope I don't come off as insensitive, but it is the colonial mentality in our culture that (cont) http://t.co/CkujZHF58h",,,Low
13138,17,typhoon,@suzanneshine thank you so much  for your concern. #hagupit is rummagimg another province now which is Bicol and mindoro.,,,High
13139,17,typhoon,It's getting dark... Scary! #RubyPH,,,Low
13140,17,typhoon,"Good Morning Keep Safe Everyone !!! 
#PrayForThePhilippines 
#PrayForVISAYAS #BagyongRuby",,,Low
13141,17,typhoon,Fairly evident northerly swing on Satellite imagery. #Hagupit. http://t.co/9mK8ztanKm,,,High
13142,17,typhoon,Gloomy morning. So glad to spend this day with my family. And thankful to be allowed to work from home. #RubyPH #Hagupit,,,Low
13143,17,typhoon,Praying for the safety of the media. ?@gmanews @24OrasGMA #RubyPH,,,Low
13144,17,typhoon,"Good Morning :) 

#FFTB 
#SelfieLord #PrayforthePhilippines#BnW http://t.co/MgqfR48eTq",,,Low
13145,17,typhoon,While everyone talks about #hagupit people of #Sumariki hasnt been returned to their ancestral domain @mussol22 @Joeltaborasj @pechimenada,,,Low
13146,17,typhoon,"?@inquirerdotnet: ""Metro feels #RubyPH today"" @Team_Inquirer front page today. Full issue: http://t.co/z1aKs9678T http://t.co/RX4IwDFDZU?",,,Low
13147,17,typhoon,stay safe everyone!#RubyPH,,,Low
13148,17,typhoon,Raining over where we are right now. #RubyPH #SignalNo3. Lord please keep us safe.,,,Low
13149,17,typhoon,"Typhoon Hagupit causes flooding, damage: CBC News speaks with freelance reporter Aurora Almendral in Manila http://t.co/4kfPy0HxY6",,,Low
13150,17,typhoon,From 7:30-8 while traversing EDSA. #RubyPH http://t.co/Ib0YgMwZTx,,,Low
13151,17,typhoon,"good morning 
#please pray for the Philippines .. 
#typhoon ruby",,,Low
13152,17,typhoon,Typhoon-hammered Philippines in 'fight for our survival': TRFN http://t.co/hnzcK1W4au,,,Low
13153,17,typhoon,Here she comes! #RubyPH #Hagupit http://t.co/JPHRqILkmv,,,Low
13154,17,typhoon,Help Typhoon Victims in the Philippines via @samaritanspurse http://t.co/QXkXcjkM3M,,,Low
13155,17,typhoon,Bed bed all day :) #RubyPh,,,Low
13156,17,typhoon,Stay dry everyone! Keep safe! #RubyPH,,,Low
13157,17,typhoon,Typhoon-hammered Philippines in 'fight for our survival': TRFN�(reuters) http://t.co/eSZ5s5X8aM,,,Low
13158,17,typhoon,"Ruby, Ruby go away na pls.. #RubyPH",,,Low
13159,17,typhoon,Typhoon-hammered Philippines in 'fight for our survival':  TRFN http://t.co/On8p9BXjRe,,,Low
13160,17,typhoon,Typhoon Cleanup Begins in Parts of Philippines http://t.co/74kleadZG7,,,Low
13161,17,typhoon,You can make a difference for the people of the Philippines. Donate your Bitcoin to the help in the relief effort. http://t.co/4NKXjdexqP,,,Low
13162,17,typhoon,Keep safe mama @DawnZPost i Love u &amp; i miz u so much :-) Tcare mama =] Muawh :-*  #RubyPH,,,Low
13163,17,typhoon,another typhoon in the philippines,,,Low
13164,17,typhoon,Killer typhoon ripping through the Philippines: A MILLION people have fled their homes to escape a huge typhoon? http://t.co/VhyNSfNBzY,,,Low
13165,17,typhoon,"And its raining... #Rubyph #dilim #laguna 
stay safe everyone!  #lumayaskana pls... http://t.co/0W6NROGd6x",,,Low
13166,17,typhoon,let's pray for the philippines.. keep safe everyone.. #typhoonruby #prayforthephilippines,,,Low
13167,17,typhoon,#TyphoonHagupit pounds the #Philippines ... http://t.co/oYzQgTEPud,,,Low
13168,17,typhoon,"Now? We're experiencing a light rainfall having a dark cloud @silangcavite .. Don't forget to Pray :D
#Aiiehmkismet#RubyPH",,,Low
13169,17,typhoon,"@BTS_twt BANGTAN oppa Be careful we have a typhoon here in Philippines Namely RUBY  I don't want BANGTAN members to have a sick
Specially V",,,Low
13170,17,typhoon,"Thank u Lord, we've survived from this dreadful typhoon. Luzon &amp; rest of the Visayas, keep praying and be safe #RubyPH",,,Low
13171,17,typhoon,"Be safe, everyone! ??? #RubyPH",,,Low
13172,17,typhoon,"COLD MORNING ?
#RubyPH",,,Low
13173,17,typhoon,Now Cooking: Champorado #RubyPH,,,Low
13174,17,typhoon,@ChrissyCostanza please #PrayForThePhilippines #PrayForVISAYAS,,,Low
13175,17,typhoon,"Romina Marasigan (NDRRMC): Initially, we are reporting two deaths. We are validating other reported casualties #RubyPH",,,Low
13176,17,typhoon,Give now to @operationsafe child trauma relief for Ruby #reliefPH http://t.co/lXbPlag5yw ? http://t.co/Mw150QtxIp,,,Low
13177,17,typhoon,Best boss ever! #walangpasok,,,Low
13178,17,typhoon,"#GetReadyPINAS Kit
A first aid kit and prescription medications (be sure to check the expiration dates).
#RubyPH",,,Low
13179,17,typhoon,Little sister sound-tripping. #hagupit #bedweather http://t.co/BdWBRs06Fj,,,Low
13180,17,typhoon,"@GetItBen the charity is a school in the Philippines that we visited a couple years ago. Was leveled in a typhoon, but in a town too small-",,,Low
13181,17,typhoon,Nomadic humans and changing weather patterns are natural but country borders trapping humans are not #Hagupit,,,Low
13182,17,typhoon,"""@patrick1barta: Thankfully, latest Philippines typhoon seems not to be a repeat of last year's Haiyan http://t.co/VwkuyauXdL"" #fb",,,Low
13183,17,typhoon,Typhoon Cleanup Begins in Parts of Philippines http://t.co/vcDo3cnqnt #wsj http://t.co/vj3K467Pe4,,,Low
13184,17,typhoon,Keep Safe and Pray #RubyPH,,,Low
13185,17,typhoon,"""@markleviste: STORM PRAYER ?
Let's start a prayer brigade. #RubyPH http://t.co/swHmn9z0FQ""

Be safe Kapamilya
#PrayForThePhilippines",,,Low
13186,17,typhoon,Thinking of balloons on this gloomy day #happiness #joy #keep safe #ingat #Ruby #hagupit http://t.co/C1pqsfh3YH,,,Low
13187,17,typhoon,#Philippines ppl are suffering #TyphoonHagupit #TyphoonRuby B4 dig out from last one! These are gracious ppl with gentle souls. ?$ if U can!,,,Low
13188,17,typhoon,"Support Climate Justice, help hold Big Polluters accountable for their contribution to the climate crisis: http://t.co/tVMgfbm0ja #Hagupit",,,Low
13189,17,typhoon,"Too close, too dangerous! #RubyPH",,,Low
13190,17,typhoon,NOW ON ANC: DILG press conference on #RubyPH,,,Low
13191,17,typhoon,RainyMorning! So cold outside. ~ ingatayo ha? :* #RubyPH,,,Low
13192,17,typhoon,"Even though the weather is nice and cold here, still pray for those who are hit by the typhoon. #PrayForThePhilippines",,,Low
13193,17,typhoon,Typhoon-hammered Philippines in 'fight for our survival' #Philippines #Typhoon. http://t.co/l3tB0mFaUx,,,Low
13194,17,typhoon,Signal no. 3 - Cavite. Keepsaaaafe! ? #RubyPH,,,Low
13195,17,typhoon,please be safe everyone #RubyPH,,,Low
13196,17,typhoon,HAGUPIT SPARE ME PL0X,,,Low
13197,17,typhoon,stay safe ? #RubyPH,,,Low
13198,17,typhoon,#RubyPH go awaaaay,,,Low
13199,17,typhoon,Typhoon-hammered Philippines in 'fight for our survival': TRFN http://t.co/XyPrKxKddh http://t.co/y4bJCN7bZA,,,Low
13200,17,typhoon,"Just brace yourself, keepsafe and PRAY. #RubyPH",,,Low
13201,17,typhoon,Typhoon Hagupit may try for a near-repeat of deadly Super Typhoon Haiyan http://t.co/n6HRZKsXh6,,,Low
13202,17,typhoon,Stay safe #RubyPH ?,,,Low
13203,17,typhoon,"http://t.co/6u6RNm3Thm""Luga suggested that they give their first child a second name, Marie?after the Blessed Virgin Mary"" Baby born #rubyph",,,Low
13204,17,typhoon,"Batangas port. Wet, not yet windy. #hagupit about 6 hours away http://t.co/JHiPybapOh",,,High
13205,17,typhoon,"Oh, wow. It FINALLY rains where I live, since #RubyPH was announced.",,,Low
13206,17,typhoon,"""Trending Philippines:08:47 AM PHT""
1. #RubyPH
2. #YungCrushMoNa
3. #BestNewArtist
4. #TRBinManila
5. #GlobalArtistHMA",,,Low
13207,17,typhoon,It's the calm before the storm.. ? #DeafeningSilence #StaySafePH #RubyPH #Hagupit,,,Low
13208,17,typhoon,"""@Aceeing: No storm will stop UP from giving exams."" Oh yes huhuhu #RubyPH #UPFinals",,,Low
13209,17,typhoon,"GoodMorning ?? 
Keep Safe #RubyPH http://t.co/VnlT8FDWBG",,,Low
13210,17,typhoon,"Keep safe, stay calm. because we can handle this!
#staypositive #staycalm #keepsafe #typhoonRuby #TyphoonHagupit http://t.co/yzQtw2F4na",,,Low
13211,17,typhoon,The rain is starting to fall heavily :( Stay safe #PrayForThePhilippines,,,Low
13212,17,typhoon,The howling winds outside. Stay safe and don't forget the safety precautions everyone..#RubyPH #TyphoonRuby,,,Low
13213,17,typhoon,"@_jmterrado i farted 6 times yesterday... so i guess i did predict #Hagupit will make 6 landfall, see the connection?",,,Low
13214,17,typhoon,"#TracingPH Help locate: Francisco and Erlinda Doculara; Last location: Taft National High School, Taft, E. Samar. (Already on report)",,,High
13215,17,typhoon,"Bracing the cold weather, everyone are on their jackets. #RubyPh  #Hagupit @ Araneta Center http://t.co/H2p8SQkPYT",,,Low
13216,17,typhoon,"Shout-Out to @ChristianToday &amp; @ongczarina ""World Vision and Caritas Australia ready to assist"" #RubyPH http://t.co/zBnmuLp5oA",,,Low
13217,17,typhoon,"God is Good, All the time.
#RubyPH",,,Low
13218,17,typhoon,"Keep safe everyone! God Bless!

#typhoonRuby
#prayforthePhilippines http://t.co/VrWgxzFTXH",,,Low
13219,17,typhoon,Keep safe everyone! #RubyPH,,,Low
13220,17,typhoon,please help us for all the prayers of the victims of typhoon ruby here at philippines thanks ! @Real_Liam_Payne @Louis_Tomlinson 19,,,Low
13221,17,typhoon,Immaculate Conception Feast. Please guide us. Keep us safe ? #RubyPH,,,Low
13222,17,typhoon,The typhoon in the Philippines ?? #naturaldisaster #mothernature,,,Low
13223,17,typhoon,Ugh not another one... #PrayForThePhilippines,,,Low
13224,17,typhoon,"RT:#RubyPH is expected to be as strong as my feelings for you. So, kingina, you must feel the same way too. Hahaha! ?",,,Low
13225,17,typhoon,Rains getting stronger by the minute from where I am #RubyPH,,,Low
13226,17,typhoon,Dark clouds hanging over Camarines Sur. Now passing through rainy Pili. #RubyPH http://t.co/H90pi18bv7 | via @patevangelista,,,High
13227,17,typhoon,?@ABSCBNNews: Marasigan (NDRRMC): Local public works offices are conducting clearing operations in blocked roads #RubyPH?,,,High
13228,17,typhoon,"HOPE
#PrayForThePhilippines",,,Low
13229,17,typhoon,And it begun to rain. #TyphoonRuby #TyphoonHagupit #PH,,,Low
13230,17,typhoon,#RubyPH you fucker bitch! If u dont leave our country u will regret it,,,Low
13231,17,typhoon,The bitch is here! #RubyPH ??,,,Low
13232,17,typhoon,"Yue's exams are coming up and we should be studying, but this weather is not conducive for learning! #RubyPH",,,Low
13233,17,typhoon,Good morning. ?? Anggg Lamigggg!! ?? #PrayForThePhilippines #bagyongRuby,,,Low
13234,17,typhoon,"I always like walking in the rain, but not #RubyPH please go away! 
#KeepSafePHILIPPINES",,,Low
13235,17,typhoon,#Airport Typhoon-hammered Philippines in 'fight for our survival': TRFN: LIMA (Thomson ... http://t.co/J9Ic3C8ieA http://t.co/NHUNCyLmUj,,,Low
13236,17,typhoon,PRAY  !! #RubyPH,,,Low
13237,17,typhoon,Hey guys! Keep safe everyone! Pls stay at home if you don't have important things to do. Let's pray and ask for God's guidance ??? #RubyPH,,,Low
13238,17,typhoon,"""'rain rain go away...
I cant go anywhere..

#rubyph pls go..
#always pray..",,,Low
13239,17,typhoon,#RubyPH using ityphoon app for wp http://t.co/eumgYF5mPI,,,Low
13240,17,typhoon,Local Authorities around near to our studio here at http://t.co/RucwV8gP7c in #Manila warning people on loudspeaker of #RubyPH #Excellent,,,Low
13241,17,typhoon,ANCOP USA APPEAL FOR VICTIMS OF SUPER TYPHOON HAGUPIT/RUBY http://t.co/G9KKApf3jO,,,Low
13242,17,typhoon,Storm are coming.... #TyphoonRuby #TyphoonHagupit #SuperTyphoonHagupit,,,Low
13243,17,typhoon,Stay Safe :') #RubyPH,,,Low
13244,17,typhoon,"My thoughts and prayers goes out to all the people in the Philippines, that are devastated by the terrible typhoon. #Godpleasecalmthestorm",,,Low
13245,17,typhoon,"Rain, rain, go away. #RubyPH",,,Low
13246,17,typhoon,Taguig day! #walangpasok http://t.co/QdkrgpRnmH,,,Low
13247,17,typhoon,May GOD bless The Philippines. Keep on praying guys and stay vigilant. #RubyPH,,,Low
13248,17,typhoon,"Remember, no storm lasts forever. Hold on! Be brave! Have faith! Every storm is temporary and we're never alone. ? #RubyPH""",,,Low
13249,17,typhoon,"TYPHOON NEWS: Typhoon Slams Philippines, Threatens Recovery From Haiyan; Test for Aquino - Bloomberg http://t.co/Y1a0wtyA47",,,Low
13250,17,typhoon,#RubyPH BE SAFE http://t.co/mXB4UuoeCi,,,Low
13251,17,typhoon,Lord protect our country #PrayforthePh #RubyPh http://t.co/XBzepyld01,,,Low
13252,17,typhoon,"""ANNOUNCEMENT FROM PAGASA: SUPER TYPHOON #RubyPH WILL BE AS STRONG AS MY FEELINGS FOR U KINGINA MO YOU ARE ADVISED TO FEEL THE SAME WAY TOO""",,,Low
13253,17,typhoon,DSWD to send more relief to #RubyPH-affected areas: http://t.co/mWDNZyX3Jn http://t.co/dXKKW6MPI9,,,Low
13254,17,typhoon,#letspray#rubyph http://t.co/cyVNm1E7rW,,,Low
13255,17,typhoon,#Hagupit's nearly sedentary state really gives us nuisance.,,,Low
13256,17,typhoon,@Bex_HitGirl It's even weirder here in the Philippines . we have Super Typhoon Every year ! I'ts scary,,,Low
13257,17,typhoon,Folks we're gonna ask Fidel to stay home today because Ruby/Hagupit looks like she's gonna take a massive piss... http://t.co/wksuuc0xFY,,,Low
13258,17,typhoon,Amazing photo RT @hamishNews: This is what is looks like right now on the coast of Legazpi after #TyphoonHagupit http://t.co/V08XT9BtNa,,,High
13259,17,typhoon,Let's pray for our country. Our God is greater. #DearMOR #RubyPH ? ? ?,,,Low
13260,17,typhoon,"I don't care what people think of me. Atleast, mosquitoes find me attractive. ??

#RubyPH?",,,Low
13261,17,typhoon,Hope in the heart puts a smile on the face. Be safe everyone!#phruby #Hagupit,,,Low
13262,17,typhoon,Rain or shine! LAMD Peso Loans FTW! #wefindways #rubyph http://t.co/5jx7VO8HPe,,,Low
13263,17,typhoon,Here is a photo from dagami leyte during #hagupit http://t.co/wwMXOIe3Fe,,,High
13264,17,typhoon,"Salute those private sectors who suspended their operations for today. I mean, Filipinos are human not Trolls or Robots. #RubyPH",,,Low
13265,17,typhoon,?@OnlyjanineG: Good things always happen when you Pray. God Bless Everyone stay Safe #RubyPH??,,,Low
13266,17,typhoon,"@CatholicRelief   @BloombergNews  

Typhoon slams Philippines, threatens recovery from Haiyan in test for Aquino http://t.co/hq471noEsf",,,Low
13267,17,typhoon,Please pray for everyone's safety! ? #RubyPH,,,Low
13268,17,typhoon,#RubyPH  Get lost. You cant beat us. We have Faith to god. we are Filipinos ;),,,Low
13269,17,typhoon,Yay or Nay? I'm on my way to work ?#Prayforthephilippines http://t.co/L17ZLDVDFT,,,Low
13270,17,typhoon,Stay safe and dry everyone ! #RubyPH,,,Low
13271,17,typhoon,#Hagupit history and soon to be demise... http://t.co/Eo8YPCF6rK,,,High
13272,17,typhoon,"Thank u folks for reaching out w/ ur prayers and kindness..
Filipino resilience will prevail &amp; will weather ince again HAGUPIT's wrath",,,Low
13273,17,typhoon,"Wake up and smile..

It's a beautiful day ?

#RubyPH #rainyday",,,Low
13274,17,typhoon,PNoy attending GMA's Gozon's bday partey tonite @ Forbes? Partying still despite #Hagupit?!? uhm you might want to rethink that sweetie,,,Low
13276,17,typhoon,"Keep safe ^_^
#RubyPH",,,Low
13277,17,typhoon,"pray, pray, pray for #RubyPH http://t.co/uTmZA4bBkZ",,,Low
13278,17,typhoon,"So sad. ""@hamishNews: Frenzied clean-up operation underway after #TyphoonHagupit in Southern Philippines http://t.co/F516dMvRCD""",,,Low
13279,17,typhoon,Two takes: 1. China learned that humanitarian assistance is good soft power. 2. China already knew that and was punishing the Philippines.,,,Low
13280,17,typhoon,But I wanted to go to school today =( stay safe Philippines #RubyPH,,,Low
13281,17,typhoon,"For the Philippines, I'll pray for your safety from the typhoon that's coming to you.May you all be safe! -Malaysia
#MTVStars One Direction",,,Low
13282,17,typhoon,Typhoon-hammered Philippines in 'fight for our survival':  TRFN http://t.co/madwq8vNaC via @YahooNews,,,Low
