retweets_id,retweeter_id,original_user_id,times
307896,58337,65124,1
307897,57392,97315,1
307898,63897,58298,1
307899,62071,61678,1
307900,80003,79994,1
307901,78083,99269,1
307902,60056,59020,1
307903,80877,65758,1
307904,63253,63207,1
307905,60127,97862,1
307906,84327,83994,1
307907,84327,84668,1
307908,63045,98586,1
307909,59724,97747,1
307910,84244,83791,1
307911,85753,85554,1
307912,64179,98832,1
307913,63269,63257,1
307914,58933,97549,1
307915,60756,97986,1
307916,84307,83981,1
307917,85200,85323,1
307918,58862,60671,1
307919,84674,99650,1
307920,64204,99447,1
307921,61947,87957,1
307922,62890,97992,1
307923,60469,62923,1
307924,58500,58298,1
307925,80715,99512,1
307926,57729,57910,1
307927,63504,98690,1
307928,62825,98570,1
307929,58358,58355,1
307930,58490,58484,1
307931,77590,99173,1
307932,62661,98533,1
307933,57041,56767,1
307934,58281,58298,1
307935,59584,59020,1
307936,56632,56710,1
307937,80031,80024,1
307938,86343,85439,1
307939,86295,85269,1
307940,61579,60967,1
307941,61241,98121,1
307942,58720,97512,1
307943,61735,98256,1
307944,59323,97623,1
307945,63288,63180,1
307946,60537,97917,1
307947,77544,99154,1
307948,62095,98326,1
307949,86490,86439,1
307950,61266,61531,1
307951,59316,88246,1
307952,64444,98907,1
307953,63284,63240,1
307954,80630,99499,1
307955,63762,98736,1
307956,64140,97497,1
307957,59447,88176,1
307958,59604,97707,1
307959,63285,61773,1
307960,63077,60832,1
307961,85208,85214,1
307962,61033,98060,1
307963,60785,58578,1
307964,62019,98326,1
307965,64130,58501,1
307966,62349,64463,1
307967,77453,99120,1
307968,62409,98448,1
307969,58025,56578,1
307970,62960,98589,1
307971,79445,99404,1
307972,79490,79454,1
307973,79882,79415,1
307974,78767,99345,1
307975,62032,98328,1
307976,86249,61349,1
307977,63329,63257,1
307978,77462,99125,1
307979,61891,98299,1
307980,76877,99006,1
307981,57699,95135,1
307982,76637,98960,1
307983,77424,64463,1
307984,58019,89567,1
307985,57575,97333,1
307986,77490,99136,1
307987,63362,98310,1
307988,57369,61796,1
307989,77006,99031,1
307990,60231,97876,1
307991,61068,98046,1
307992,62497,98488,1
307993,80120,80118,1
307994,61042,61531,1
307995,59117,88567,1
307996,60729,63095,1
307997,84361,80276,1
307998,76575,98940,1
307999,58312,97475,1
308000,83725,61062,1
308001,57093,97269,1
308002,60915,98027,1
308003,58015,97421,1
308004,64143,98824,1
308005,77466,73748,1
308006,62848,98574,1
308007,84213,99630,1
308008,79610,79534,1
308009,80533,99441,1
308010,79345,79345,1
308011,84493,97138,1
308012,60911,98031,1
308013,61302,98138,1
308014,80462,99463,1
308015,77512,73333,1
308016,61459,93683,1
308017,64153,63697,1
308018,86406,85271,1
308019,57655,97352,1
308020,62634,80241,1
308021,86270,85500,1
308022,58867,66524,1
308023,61528,98208,1
308024,75895,99240,1
308025,61667,98242,1
308026,85446,85174,1
308027,85912,85515,1
308028,61142,98093,1
308029,63240,63257,3
308030,63240,98686,1
308031,60561,97939,1
308032,64055,58597,1
308033,62813,62810,1
308034,63005,58597,1
308035,78020,99266,1
308036,60448,97908,1
308037,60623,97955,1
308038,59781,70778,1
308039,58055,97430,1
308040,57387,83848,1
308041,62283,98393,1
308042,61937,62011,1
308043,58622,97501,1
308044,58622,58317,1
308045,63415,63257,1
308046,60530,97930,1
308047,60530,98717,1
308048,63806,58484,1
308049,58052,97428,1
308050,62150,98358,1
308051,79221,99387,1
308052,56901,97221,1
308053,59404,97657,1
308054,59665,97728,1
308055,80839,71473,1
308056,58247,97467,1
308057,64269,97839,1
308058,77433,99105,1
308059,61924,98305,1
308060,59630,59020,1
308061,61359,98155,1
308062,80049,80043,1
308063,85351,99668,1
308064,62988,97917,1
308065,63099,65682,1
308066,57151,76430,1
308067,59033,97569,1
308068,58357,65124,1
308069,63807,98749,1
308070,77506,99144,1
308071,79573,70567,1
308072,59275,97635,1
308073,60220,88246,1
308074,62252,78661,1
308075,58891,97540,1
308076,56758,97185,1
308077,60641,58578,1
308078,77988,99262,1
308079,63051,58578,1
308080,63882,67569,1
308081,60485,97915,1
308082,59822,97773,1
308083,85689,85291,1
308084,59066,58987,1
308085,80420,99453,1
308086,80011,99422,1
308087,59039,64463,1
308088,59039,80241,1
308089,84907,99656,1
308090,85587,85271,1
308091,64162,98828,1
308092,62533,98504,1
308093,57863,97395,1
308094,56737,97179,1
308095,57252,97301,1
308096,62323,98409,1
308097,62176,61796,1
308098,59964,96486,1
308099,62023,98326,1
308100,58174,97453,1
308101,58174,97887,1
308102,58174,65784,1
308103,79884,99415,1
308104,85482,99674,1
308105,60612,60770,1
308106,60412,97897,1
308107,59706,97741,1
308108,56912,88841,1
308109,57302,88246,1
308110,62696,98546,1
308111,64200,98839,1
308112,58121,97294,1
308113,58121,98316,1
308114,61349,61206,1
308115,61349,98168,1
308116,60250,88962,1
308117,59279,97623,1
308118,62351,98420,1
308119,60634,58578,1
308120,60062,97844,1
308121,62579,98513,1
308122,57018,97190,1
308123,59605,97708,1
308124,59379,97657,1
308125,58635,58317,1
308126,64236,98850,1
308127,60043,97836,1
308128,63700,98126,1
308129,58654,88246,1
308130,58395,67365,1
308131,62453,98468,1
308132,77463,70099,1
308133,60539,97932,1
308134,56923,88844,1
308135,64361,77362,1
308136,63195,63584,1
308137,64348,97513,1
308138,59814,97772,1
308139,58292,58338,1
308140,83372,99584,1
308141,58140,59020,1
308142,63286,63257,1
308143,80606,97590,1
308144,62014,61678,1
308145,78870,99357,1
308146,64380,98891,1
308147,85521,99677,1
308148,61214,98114,1
308149,57754,97371,1
308150,58882,96179,1
308151,61562,98214,1
308152,64328,98878,1
308153,85400,67357,1
308154,62350,98419,1
308155,58517,58578,1
308156,63291,63271,1
308157,58181,97454,1
308158,61340,61544,1
308159,64186,71473,1
308160,62940,63142,1
308161,59625,59020,1
308162,62855,67468,1
308163,80479,99466,1
308164,63898,63080,1
308165,61973,71473,1
308166,79352,99397,2
308167,62295,88246,1
308168,77534,65705,1
308169,61833,61754,1
308170,63881,95162,1
308171,63676,98126,1
308172,58085,97436,1
308173,80406,90039,1
308174,63541,98697,1
308175,59552,97696,1
308176,57639,57587,1
308177,61539,98210,1
308178,61337,61531,1
308179,64104,98816,1
308180,58201,63213,1
308181,63384,71473,1
308182,62765,98561,1
308183,85842,85177,1
308184,58753,58578,1
308185,61462,85923,1
308186,63980,88229,1
308187,59024,97566,1
308188,86050,61515,1
308189,57334,88246,1
308190,57390,89465,1
308191,62695,98545,1
308192,57301,63697,2
308193,58976,57692,1
308194,59082,97582,1
308195,57310,90039,1
308196,64284,98867,1
308197,59997,59250,1
308198,57728,56586,1
308199,79564,99406,1
308200,60393,97897,1
308201,79946,79939,1
308202,85847,99689,1
308203,60564,60483,1
308204,62138,61678,1
308205,60359,97897,1
308206,77443,99101,1
308207,80836,99533,1
308208,63574,76163,1
308209,60198,96153,1
308210,77563,99163,1
308211,61584,61780,1
308212,60717,56987,1
308213,60878,58501,1
308214,83428,83242,1
308215,60802,97499,1
308216,79684,79646,1
308217,61161,98099,1
308218,59240,88246,1
308219,62752,97236,1
308220,80344,57776,1
308221,78486,99320,1
308222,62612,98520,1
308223,80763,99518,1
308224,60350,80314,1
308225,56656,56638,1
308226,56631,97162,1
308227,64259,96278,1
308228,57288,88567,1
308229,77024,99032,1
308230,64094,98811,1
308231,58593,58487,1
308232,64103,98815,1
308233,62827,98571,1
308234,67062,58317,1
308235,64114,96278,1
308236,76643,73748,1
308237,56728,97178,1
308238,56939,97230,1
308239,62190,70270,1
308240,79914,79900,1
308241,84532,83087,1
308242,61966,61606,1
308243,56750,97181,1
308244,61620,98227,1
308245,79821,85147,1
308246,62367,98427,1
308247,59182,97580,1
308248,61890,98298,1
308249,59717,97745,1
308250,59135,59052,1
308251,79996,79994,1
308252,60588,97917,1
308253,63072,98594,1
308254,84827,84670,1
308255,56891,57933,1
308256,62278,98389,1
308257,85359,99669,1
308258,62426,88560,1
308259,59072,97571,1
308260,79456,79452,1
308261,84708,84538,1
308262,85687,99675,1
308263,57714,97361,1
308264,77564,88246,1
308265,60013,97825,1
308266,60743,58597,1
308267,83272,99578,1
308268,63137,60729,1
308269,79613,99408,1
308270,84128,82944,1
308271,60480,89540,1
308272,62737,98554,1
308273,57389,97313,1
308274,62436,98458,1
308275,77777,99210,1
308276,59245,88246,1
308277,57621,97343,1
308278,59948,97813,1
308279,60786,58355,1
308280,62800,98565,1
308281,63309,98649,1
308282,59119,97572,1
308283,83684,99605,1
308284,79671,70567,1
308285,84774,99653,1
308286,57751,97369,1
308287,62408,98447,1
308288,62422,98454,1
308289,61700,98349,1
308290,61700,61678,1
308291,84920,83569,1
308292,59513,97684,1
308293,61564,98216,1
308294,57591,97336,1
308295,77386,77386,1
308296,79562,99406,1
308297,76599,98945,1
308298,60333,64463,1
308299,63431,98674,1
308300,77213,99069,1
308301,60274,97879,1
308302,62392,98438,1
308303,84096,99626,1
308304,62437,98459,1
308305,76633,98959,1
308306,57058,97261,1
308307,59710,59020,1
308308,61358,98154,1
308309,61167,61184,1
308310,61024,98055,1
308311,62261,98383,1
308312,64053,96185,1
308313,85592,85203,1
308314,83309,57775,1
308315,80354,61796,1
308316,58382,58712,1
308317,62620,98523,1
308318,61803,98277,1
308319,63348,63255,1
308320,57322,90039,1
308321,56748,92190,1
308322,63681,98126,1
308323,83813,83631,1
308324,60268,97881,1
308325,76578,98941,1
308326,63501,61787,1
308327,63411,97162,1
308328,60295,90039,1
308329,62154,96486,1
308330,62869,58317,1
308331,85063,82914,1
308332,62473,98476,1
308333,62540,98506,1
308334,58502,58501,1
308335,58502,97522,1
308336,79481,99405,1
308337,61389,98166,1
308338,86505,86373,1
308339,61280,98134,1
308340,59788,97764,1
308341,61718,98250,1
308342,62155,98360,1
308343,58996,96353,1
308344,86312,96956,1
308345,57556,83595,1
308346,86346,86289,1
308347,56642,97163,1
308348,56642,97154,1
308349,63060,98605,1
308350,61677,61678,1
308351,85983,85133,1
308352,60627,97957,1
308353,64568,99385,1
308354,86394,85309,1
308355,79681,79635,1
308356,63126,98619,1
308357,61372,60917,1
308358,57002,97249,1
308359,61395,85174,1
308360,76622,98954,1
308361,57659,97353,1
308362,59693,97736,1
308363,80585,99488,1
308364,85647,85529,1
308365,61611,61678,1
308366,59208,88246,1
308367,84471,83491,1
308368,57124,97275,1
308369,77120,80090,1
308370,78495,99321,1
308371,84599,83946,1
308372,56732,97154,1
308373,62712,98549,1
308374,64246,98857,1
308375,78091,99271,1
308376,77523,99150,1
308377,63644,63642,1
308378,59375,97656,1
308379,63622,98717,1
308380,56804,92289,1
308381,56804,97357,1
308382,56804,57966,1
308383,58911,72572,1
308384,58319,58572,1
308385,58971,96465,1
308386,59110,97590,1
308387,59144,97597,1
308388,86047,85651,1
308389,78778,70365,1
308390,84241,75812,1
308391,56779,97190,1
308392,60275,72572,1
308393,60195,97871,1
308394,60293,97879,1
308395,64099,98814,1
308396,71592,70887,1
308397,62935,98584,1
308398,58388,58501,1
308399,59576,97699,1
308400,86435,86096,1
308401,80564,88567,1
308402,79092,99378,1
308403,86167,85386,1
308404,60526,60648,1
308405,59766,97745,1
308406,59868,97785,1
308407,62000,96366,1
308408,59707,97742,1
308409,63802,97590,1
308410,61136,98091,1
308411,58880,58879,1
308412,57706,57263,1
308413,61001,61287,1
308414,61270,98130,1
308415,62701,79286,1
308416,60728,60720,1
308417,83338,83198,1
308418,83338,99578,1
308419,62250,98380,1
308420,63621,63255,1
308421,62569,77798,1
308422,63602,96386,1
308423,79744,79708,1
308424,61738,98258,1
308425,58289,97474,1
308426,60095,97855,1
308427,56935,97228,1
308428,60853,98009,1
308429,64386,56742,1
308430,57336,97306,1
308431,57008,97251,1
308432,61102,98077,1
308433,61102,85631,1
308434,79826,79816,1
308435,60842,98008,1
308436,84237,83241,1
308437,57320,88246,1
308438,79790,79765,1
308439,79762,79708,1
308440,58304,67058,1
308441,59186,97613,1
308442,62772,58501,1
308443,60342,97894,1
308444,58937,64465,1
308445,80187,80168,1
308446,60361,97897,1
308447,60267,97880,1
308448,61479,98194,1
308449,63010,63121,1
308450,85956,86463,1
308451,57471,97896,1
308452,56688,57263,1
308453,56688,56965,1
308454,80654,99502,1
308455,64098,98813,1
308456,63154,97487,1
308457,57189,65733,1
308458,62383,57692,1
308459,64378,98890,1
308460,56760,97186,1
308461,56975,97237,1
308462,77644,99188,1
308463,64385,98892,1
308464,59274,97556,1
308465,58038,58051,1
308466,63903,66621,1
308467,57222,96773,1
308468,60914,98033,1
308469,63466,98684,1
308470,84225,97412,1
308471,61117,98084,1
308472,60360,97897,1
308473,57250,97299,1
308474,62248,98379,1
308475,79700,79415,1
308476,61158,61506,1
308477,62180,98364,1
308478,64167,98829,1
308479,57823,56922,1
308480,77820,97652,1
308481,56916,97222,1
308482,64304,97839,1
308483,79603,70567,1
308484,58657,97507,1
308485,83959,83699,1
308486,64075,80241,1
308487,77494,99139,1
308488,64020,66524,1
308489,56606,56613,1
308490,77198,99064,1
308491,61559,61242,1
308492,63155,63142,1
308493,60508,97918,1
308494,62596,97807,1
308495,61714,61606,1
308496,59850,97779,1
308497,85251,99663,1
308498,86348,85150,1
308499,63912,98775,1
308500,62637,98526,1
308501,60533,97931,1
308502,63270,63245,1
308503,63270,98700,1
308504,63270,62159,1
308505,82861,99548,1
308506,60305,90039,1
308507,62603,70099,1
308508,58160,59020,1
308509,80460,98798,1
308510,57180,97270,1
308511,80119,80118,1
308512,58730,63142,1
308513,63519,98684,1
308514,62080,61796,1
308515,62329,98412,1
308516,60863,88398,1
308517,61163,61531,1
308518,57546,90039,1
308519,64409,98902,1
308520,60594,97951,1
308521,78861,99356,1
308522,58872,59135,1
308523,61330,61184,1
308524,85588,85146,2
308525,84813,83184,1
308526,59281,97623,1
308527,61724,61780,1
308528,79716,79698,1
308529,80560,97590,1
308530,60740,97917,1
308531,62532,98503,1
308532,62022,98297,1
308533,61229,98057,1
308534,63215,63246,1
308535,62112,98329,1
308536,56762,56680,1
308537,56762,56586,1
308538,62727,98553,1
308539,64185,98835,1
308540,61260,98127,1
308541,59708,97743,1
308542,64446,98908,1
308543,80558,99486,1
308544,59586,83848,1
308545,58941,95694,1
308546,63296,63257,1
308547,57580,95135,1
308548,79512,79459,1
308549,79974,79971,1
308550,58485,58501,1
308551,61282,61397,1
308552,78178,99282,1
308553,59742,96844,1
308554,61103,98078,1
308555,58411,97486,1
308556,61134,73784,1
308557,62151,98358,1
308558,62148,96486,1
308559,82942,83455,1
308560,61299,98137,1
308561,57484,67181,1
308562,61361,98095,1
308563,56738,76430,1
308564,64338,64995,1
308565,59790,62059,1
308566,58468,96153,1
308567,63971,98135,1
308568,86440,85816,1
308569,78192,75122,1
308570,84951,82986,1
308571,60222,79100,1
308572,63505,98691,1
308573,60959,61080,1
308574,64307,98873,1
308575,57665,71473,1
308576,61411,61084,1
308577,62308,98404,1
308578,86116,99699,1
308579,61965,61678,1
308580,62874,97056,1
308581,64107,98818,1
308582,62330,97744,1
308583,58042,96534,1
308584,77434,99106,1
308585,84072,99622,1
308586,77531,96123,1
308587,80330,90039,1
308588,85007,84044,1
308589,62065,98337,1
308590,85670,85174,1
308591,85670,85514,1
308592,85670,85892,1
308593,85670,85293,1
308594,58924,97548,1
308595,61540,98185,1
308596,60920,98035,1
308597,57643,97343,1
308598,79938,79936,1
308599,79938,80198,1
308600,86241,99704,1
308601,64467,95568,1
308602,57033,97257,1
308603,62880,97056,1
308604,56933,97227,1
308605,84818,99654,1
308606,61060,65104,1
308607,83673,84135,1
308608,57216,97293,1
308609,61121,98042,1
308610,57760,97352,1
308611,64256,58742,1
308612,64126,96278,1
308613,58963,92453,1
308614,85578,61349,1
308615,86442,99706,1
308616,80415,99451,1
308617,57822,99182,1
308618,62494,57692,1
308619,63592,98709,1
308620,59755,97753,1
308621,64221,98848,1
308622,57374,88268,1
308623,86232,86132,1
308624,63266,98641,1
308625,61982,98302,1
308626,62899,98575,1
308627,60059,97843,1
308628,60751,63023,1
308629,83812,83675,1
308630,62616,98522,1
308631,84681,84410,1
308632,58812,58578,1
308633,62293,98396,1
308634,63757,63434,1
308635,57059,97262,1
308636,58672,58780,1
308637,60820,98004,1
308638,60494,97917,1
308639,57254,97302,1
308640,86259,85696,1
308641,84638,83205,1
308642,62468,98473,1
308643,60281,97885,1
308644,60976,61206,1
308645,59393,97663,1
308646,60579,97944,1
308647,57403,79100,1
308648,56589,56613,1
308649,77578,99167,1
308650,85800,85271,1
308651,76669,69101,1
308652,63595,98711,1
308653,61880,98295,1
308654,63571,98703,1
308655,80640,97932,1
308656,83898,83087,1
308657,62837,98573,1
308658,60791,98000,1
308659,59243,97629,1
308660,57177,97283,1
308661,80830,99532,1
308662,84419,83602,1
308663,57256,97303,1
308664,63313,98650,1
308665,80362,99442,1
308666,84288,84178,1
308667,59125,90100,1
308668,77469,96153,1
308669,60738,97986,1
308670,79802,79801,1
308671,62399,98443,1
308672,64305,58484,1
308673,62413,98449,1
308674,79368,79348,1
308675,56587,56613,1
308676,62995,89915,1
308677,58435,97489,1
308678,80405,58338,1
308679,59214,97575,1
308680,84803,99631,1
308681,58962,97553,1
308682,59626,96394,1
308683,64076,73195,1
308684,56827,76430,1
308685,84731,84392,1
308686,63108,98014,1
308687,77637,99187,1
308688,58120,76430,1
308689,61173,85290,1
308690,57226,96479,1
308691,62786,62961,1
308692,60563,97932,1
308693,62230,98375,1
308694,56649,88567,1
308695,83908,99604,1
308696,60835,97986,1
308697,63865,98761,1
308698,57803,56586,1
308699,62895,97908,1
308700,77879,99229,1
308701,80817,96185,1
308702,60327,97892,1
308703,61494,98043,1
308704,80006,79994,1
308705,86427,61321,1
308706,58353,58317,1
308707,58752,58484,1
308708,63151,65957,1
308709,83303,83233,1
308710,62008,62211,1
308711,61203,61146,1
308712,63557,63255,1
308713,61777,98270,1
308714,62539,88246,1
308715,80527,98798,1
308716,60244,96153,1
308717,57230,97296,1
308718,60403,97904,1
308719,60865,98013,1
308720,85039,84313,1
308721,63203,63207,1
308722,58631,97495,1
308723,76722,98974,1
308724,84099,83615,1
308725,60158,90039,1
308726,61543,98211,1
308727,59740,97754,1
308728,60424,79100,1
308729,63071,58376,1
308730,63404,63301,1
308731,64395,98897,1
308732,63857,98759,1
308733,84935,83573,1
308734,59314,88246,1
308735,79413,99401,1
308736,57006,56586,1
308737,63372,63255,1
308738,83775,83338,1
308739,62936,98585,1
308740,62520,98495,1
308741,60477,97913,1
308742,63025,98601,1
308743,59042,97572,1
308744,64209,98844,1
308745,62184,61678,1
308746,78023,99267,1
308747,84878,84144,1
308748,59834,97745,1
308749,62602,95694,1
308750,63732,63255,1
308751,77876,99228,1
308752,59219,97623,1
308753,86265,85919,1
308754,57798,56586,1
308755,61959,61924,1
308756,64237,98851,1
308757,60283,97879,1
308758,61761,61754,1
308759,59603,97706,1
308760,84514,84068,1
308761,64390,97305,1
308762,58486,58317,1
308763,59419,88246,1
308764,59035,97570,1
308765,57359,97309,1
308766,85601,85150,1
308767,58283,97472,1
308768,78147,99280,1
308769,85630,85160,1
308770,61133,98042,1
308771,62345,98417,1
308772,80675,99507,1
308773,61149,61289,1
308774,56685,97171,1
308775,61680,98245,1
308776,64007,98787,1
308777,63256,63249,2
308778,63256,63267,1
308779,63234,98633,1
308780,60866,98014,1
308781,63315,63557,1
308782,84035,83230,1
308783,56604,56613,1
308784,56625,97161,1
308785,62636,98395,1
308786,65580,65059,1
308787,62088,98344,1
308788,63886,98768,1
308789,62402,98445,1
308790,57342,89743,1
308791,58134,97446,1
308792,79586,79567,1
308793,58125,97443,1
308794,62993,97917,1
308795,60243,97877,1
308796,59280,97623,1
308797,79634,99410,1
308798,60742,97987,1
308799,77528,99152,1
308800,61031,98059,1
308801,59248,88246,1
308802,59540,97692,1
308803,57628,56586,1
308804,59913,97798,1
308805,80259,80825,1
308806,80259,64617,1
308807,80180,99431,1
308808,58703,97056,1
308809,56981,97241,1
308810,59783,97762,1
308811,59204,97620,1
308812,85132,85224,1
308813,58421,58317,1
308814,78328,99298,1
308815,60982,61034,1
308816,56676,57775,1
308817,56655,56731,1
308818,62292,88246,1
308819,80863,65059,1
308820,77975,99258,1
308821,86235,86132,1
308822,85599,99681,1
308823,62601,80022,1
308824,84923,84142,1
308825,59319,97645,1
308826,61505,61289,1
308827,63702,98333,1
308828,84231,84014,1
308829,83880,83728,1
308830,59621,97713,1
308831,59433,97666,1
308832,63929,97897,1
308833,56682,88567,1
308834,61028,98056,1
308835,62083,61725,1
308836,62332,98413,1
308837,62599,98517,1
308838,57820,97388,1
308839,60904,61126,1
308840,77519,99149,1
308841,61406,98172,1
308842,62380,98434,1
308843,83970,83719,1
308844,85697,85505,1
308845,80643,86176,1
308846,62640,98528,1
308847,57038,76430,1
308848,63363,98659,1
308849,57221,91737,1
308850,64279,98866,1
308851,83173,99580,1
308852,84080,83375,1
308853,60714,89552,1
308854,58519,97496,1
308855,63902,98772,1
308856,83872,99577,1
308857,57733,97366,1
308858,62310,98405,1
308859,58222,97461,1
308860,78726,99338,1
308861,83960,83035,1
308862,60076,76430,1
308863,58518,97496,1
308864,61166,98100,1
308865,57353,97307,1
308866,61239,98120,1
308867,59113,97591,1
308868,80300,70239,1
308869,58810,60844,1
308870,56802,97193,1
308871,64211,98845,1
308872,59915,97799,1
308873,80689,97915,1
308874,86277,61057,1
308875,61525,61034,1
308876,83231,99574,1
308877,57545,97326,1
308878,63926,58501,1
308879,60355,97897,1
308880,77569,69627,1
308881,61069,61334,1
308882,84693,84364,1
308883,80543,99483,1
308884,61695,98247,1
308885,60041,97835,1
308886,80652,97590,1
308887,62476,96534,1
308888,86190,96936,1
308889,80871,99537,1
308890,77217,95872,1
308891,59738,64463,1
308892,61021,74881,1
308893,59979,97818,1
308894,58277,97471,1
308895,62347,57784,1
308896,60572,60552,1
308897,60227,97875,1
308898,60962,98042,1
308899,80710,98775,1
308900,64191,64670,1
308901,62867,62820,1
308902,60157,90039,1
308903,59861,97783,1
308904,62058,98333,1
308905,80876,58298,1
308906,85300,85283,1
308907,62236,98377,1
308908,58890,69197,1
308909,63298,98647,1
308910,60998,61321,1
308911,57741,97336,1
308912,77721,99200,1
308913,59842,97777,1
308914,80614,99497,1
308915,63212,98630,1
308916,59797,97768,1
308917,57205,97291,1
308918,57235,97190,1
308919,59646,97723,1
308920,80536,97590,1
308921,63066,63142,1
308922,86140,85616,1
308923,86140,85696,1
308924,59669,59668,1
308925,60273,97879,1
308926,76846,99000,1
308927,60026,97828,1
308928,57957,97415,1
308929,77659,99193,1
308930,62093,98345,1
308931,62672,98536,1
308932,59286,96534,1
308933,58124,97442,1
308934,86110,85795,1
308935,57853,76766,1
308936,62474,98477,1
308937,58144,97447,1
308938,85972,85862,1
308939,59531,97691,1
308940,60152,97866,1
308941,77549,99158,1
308942,61354,98151,1
308943,80607,99495,1
308944,84515,83673,1
308945,59905,97795,1
308946,80803,62943,1
308947,63514,63257,1
308948,79353,79350,1
308949,61384,98162,1
308950,84653,99649,1
308951,57676,57692,1
308952,83820,83764,1
308953,84998,99659,1
308954,58370,69116,1
308955,63658,98720,1
308956,77823,97661,1
308957,61210,98113,1
308958,57459,88246,1
308959,59305,97643,1
308960,59636,97719,1
308961,57376,88268,1
308962,57028,97256,1
308963,58182,97455,1
308964,59443,97668,1
308965,58807,97517,1
308966,58309,58317,1
308967,63767,98738,1
308968,77903,99238,1
308969,62457,64465,1
308970,64145,96671,1
308971,61424,61512,1
308972,63937,97439,1
308973,86509,99708,1
308974,82879,99554,1
308975,62692,98544,1
308976,84891,99583,1
308977,85851,85524,1
308978,59121,76993,1
308979,61339,98145,1
308980,77099,99047,1
308981,63606,98714,1
308982,59264,97634,1
308983,86388,86024,1
308984,80628,64465,1
308985,62003,61796,1
308986,61790,98272,1
308987,60596,97950,1
308988,85965,85846,1
308989,60053,97840,1
308990,57200,97289,1
308991,57648,92190,1
308992,58999,97561,1
308993,56670,97167,1
308994,78140,99279,1
308995,57005,97250,1
308996,62279,98390,1
308997,64350,96394,1
308998,59153,97602,1
308999,84755,76572,1
309000,64079,66576,1
309001,77257,99073,1
309002,79361,79357,1
309003,58100,97438,1
309004,58548,89743,1
309005,64151,96278,1
309006,78476,99317,1
309007,64355,89442,1
309008,59946,97812,1
309009,58078,64138,1
309010,76629,98957,1
309011,63798,58501,1
309012,59172,89442,1
309013,61007,98043,1
309014,79589,99408,1
309015,78989,99371,1
309016,80792,97899,1
309017,61019,61531,1
309018,63258,63257,2
309019,79433,88513,1
309020,57732,57775,1
309021,62714,98550,1
309022,57661,97354,1
309023,63554,61774,1
309024,63938,98781,1
309025,58734,65682,1
309026,63507,98692,1
309027,80631,80856,1
309028,58039,97424,1
309029,61896,61678,1
309030,83672,83046,1
309031,63491,98689,1
309032,57197,56987,1
309033,57066,79100,1
309034,62379,98433,1
309035,60921,61200,1
309036,63623,98717,1
309037,62335,98414,1
309038,57673,88246,1
309039,60044,97837,1
309040,58215,58214,1
309041,57624,95444,1
309042,63584,98669,1
309043,60495,97917,1
309044,85671,99684,1
309045,60517,97925,1
309046,58240,57263,1
309047,77482,64515,1
309048,62337,70099,1
309049,80017,79994,1
309050,60680,97970,1
309051,77618,99180,1
309052,63295,98644,1
309053,61082,98071,1
309054,80170,80168,1
309055,62007,98322,1
309056,57276,64165,1
309057,60194,89040,1
309058,61846,98289,1
309059,76394,98921,1
309060,62930,58484,1
309061,61044,88246,1
309062,84545,83413,1
309063,58265,58317,1
309064,84957,84048,1
309065,60679,97973,1
309066,59649,97721,1
309067,59835,96153,1
309068,59225,97625,1
309069,57744,69759,1
309070,57486,90039,1
309071,80670,99505,1
309072,58483,97494,1
309073,58193,64463,1
309074,60252,97878,1
309075,62675,98537,1
309076,58034,69197,1
309077,83973,99620,1
309078,76770,79081,1
309079,60395,97903,1
309080,59795,97766,1
309081,76550,91633,1
309082,59069,97581,1
309083,59159,70099,1
309084,61186,98104,1
309085,58641,96479,1
309086,61578,98221,1
309087,57137,83848,1
309088,60753,97989,1
309089,62608,95694,1
309090,57651,97350,1
309091,63737,98731,1
309092,59070,58987,1
309093,62382,98435,1
309094,59238,97623,1
309095,61407,98174,1
309096,57563,97331,1
309097,59555,96773,1
309098,57428,89743,1
309099,61169,98101,1
309100,61710,70918,1
309101,85807,85329,1
309102,85575,85559,1
309103,61347,61034,1
309104,86267,86132,1
309105,84839,84181,1
309106,58022,97422,1
309107,78213,99285,1
309108,80591,99492,1
309109,63870,98764,1
309110,59712,97735,1
309111,63105,98610,1
309112,60839,98007,1
309113,77786,99214,1
309114,60889,61512,1
309115,83969,99619,1
309116,64111,96278,1
309117,77474,89743,1
309118,77508,99145,1
309119,57029,92190,1
309120,79441,79386,1
309121,58307,87933,1
309122,62411,76430,1
309123,86413,85228,1
309124,62421,98453,1
309125,61764,98262,1
309126,79841,79841,1
309127,57891,97403,1
309128,56618,56679,1
309129,64180,98833,1
309130,57961,97416,1
309131,59676,97731,1
309132,77783,99213,1
309133,80540,99482,1
309134,60427,70099,1
309135,63344,61796,1
309136,63344,63255,1
309137,56769,97187,1
309138,60206,97874,1
309139,62550,96534,1
309140,59761,97759,1
309141,61484,85825,1
309142,62139,96486,1
309143,61127,98086,1
309144,62986,64670,1
309145,77448,99116,1
309146,60049,97839,1
309147,83778,83676,1
309148,59677,97732,1
309149,59980,97819,1
309150,59980,97852,1
309151,60551,97936,1
309152,62438,98460,1
309153,83317,83146,1
309154,86230,85515,1
309155,59498,97681,1
309156,84547,84125,1
309157,60282,97879,1
309158,62758,98559,1
309159,60935,98039,1
309160,60992,98173,1
309161,58637,97491,1
309162,57079,97265,1
309163,62853,58376,1
309164,79400,79386,1
309165,86074,86176,1
