tweet_id,text,created_at,category_name
17841,Let's do this ?? https://t.co/peleCsvgjl,2015-04-27T00:00Z,Donations
17848,"shaken and saddened to see the news coming out of Nepal, though glad to hear my boss and his wife on Ama Dablam are out of danger",2015-04-27T00:00Z,SearchAndRescue
17854,No. Leave it to the trained professionals. Donate to a registered aid agency.  https://t.co/ehZ0t4saCx,2015-04-27T00:00Z,Donations
17861,@GabbbarSingh Immediate can be via SGPC sending food packets https://t.co/8wZaL3G1mX,2015-04-27T00:00Z,GoodsServices
17869,Praying for Nepal ? please text and donate. You can help those affected by this awful tragedy. https://t.co/IvES38IC3g,2015-04-27T00:00Z,Donations
17874,"A huge THANKS to everyone supporting our #NepalEarthquake appeal, with donations, shares or good wishes. We can't do what we do without you!",2015-04-27T00:00Z,Donations
17878,Hugh Sheridan Flies To Nepal To Find His Little Brother http://t.co/uRHZgrZHQy,2015-04-27T00:00Z,SearchAndRescue
17882,"provider codes:
+977-960|STM Telecom
961-Smart Telecom
963-NSTPL
972-UTL
974 /5 |NDCL
980/1-NCell
984/5/6-NTC https://t.co/YjykxpTSY4",2015-04-27T00:00Z,Donations
17882,"provider codes:
+977-960|STM Telecom
961-Smart Telecom
963-NSTPL
972-UTL
974 /5 |NDCL
980/1-NCell
984/5/6-NTC https://t.co/YjykxpTSY4",2015-04-27T00:00Z,GoodsServices
17896,"Nepal and the climbing community on Everest need our healing thoughts, prayers and donations to help? https://t.co/6x5hMTB60M",2015-04-27T00:00Z,Donations
17897,Where is Anna Hazare? #NepalEarthquake,2015-04-27T00:00Z,SearchAndRescue
17898,need food https://t.co/blXX5VVhbN,2015-04-27T00:00Z,GoodsServices
17904,"I'm sure the prayers sent to Nepal are heartfelt, but to make a difference and provide practical help, here's a link

http://t.co/8WKMAIQgiY",2015-04-27T00:00Z,Donations
17924,"Is there any @PMOIndia relief fund for Nepal? If yes, how may one donate? Help appreciated.",2015-04-27T00:00Z,InformationWanted
17927,Nepal Earthquake Relief Fund http://t.co/wQeAFy5Tiq,2015-04-27T00:00Z,Donations
17929,MT @dineshakula Med supplies required in Bir Hospital. Out of medical supplies http://t.co/4pPhg2aVhg #Kathmandu #NepalQuake #hmrd,2015-04-27T00:00Z,GoodsServices
17930,"100 ways to raise funds to heal Nepal - http://t.co/juChpjWSw7
#healnepal #NepalQuake #NepalQuakeRelief",2015-04-27T00:00Z,Donations
17934,need medicines https://t.co/Gk5mX9BHkY,2015-04-27T00:00Z,GoodsServices
17939,And is there any news from the children from http://t.co/gcxnt1cpxn?  https://t.co/3wo8xQcMwG,2015-04-27T00:00Z,InformationWanted
17939,And is there any news from the children from http://t.co/gcxnt1cpxn?  https://t.co/3wo8xQcMwG,2015-04-27T00:00Z,SearchAndRescue
17941,Anyone available? https://t.co/6dZnIwPP5i,2015-04-27T00:00Z,GoodsServices
17950,? #Apple partners with #RedCross for #Nepal earthquake relief donations http://t.co/5OFPrSSctT,2015-04-27T00:00Z,Donations
17961,Donated !!! https://t.co/9HNfo4dF71,2015-04-27T00:00Z,Donations
17965,Thx lots those sharing for #Nepalearthquake.Soon auctioning Il Divo items (unique 1st prize).#HelpAMTM? Stay tuned! #sebfansforcharity #sifc,2015-04-27T00:00Z,Donations
17975,By all means pray. But also at least send money. It's something that will actually help someone. #NepalEarthquake,2015-04-27T00:00Z,Donations
17980,"Fantastic news, Nick Talbot, @CF_vs_Everest has tweeted to say he's OK after #NepalEarthquake",2015-04-27T00:00Z,SearchAndRescue
17981,Tell @jetairways and @airindiain to lower fares to #Nepal! http://t.co/Ofo1xZq7QT @rahulbose1 @iamsrk @k_satyarthi @3Nalanda @srbachchan,2015-04-27T00:00Z,GoodsServices
17982,DONATE  https://t.co/Ibck0n4TGJ,2015-04-27T00:00Z,Donations
17994,Six #Dubai trekkers missing in #Nepal quake http://t.co/pufUJde2ta via @TheNationalUAE http://t.co/BakICs4y2l,2015-04-27T00:00Z,SearchAndRescue
17997,"Here?s how you can help the victims of the Nepal earthquake via Apple?s iTunes or App Store: 
Just as it did f... http://t.co/LkeN5tUqrt",2015-04-27T00:00Z,Donations
18005,#Nepalquake: Latest on 6 missing #UAE boys... Found in village... http://t.co/d3oO5AxRUh http://t.co/HaeU3ISacy,2015-04-27T00:00Z,SearchAndRescue
18009,Nepal earthquake: Relief operation fear logistical problems as Canadian families await word on missing relatives http://t.co/XgLou3oBEJ,2015-04-27T00:00Z,SearchAndRescue
18015,wish it was 1 month earning and not salary :) https://t.co/R9PSKDjLTc,2015-04-27T00:00Z,Donations
18020,RT: How we can help ppl of Nepal..Plz check here #NepalQuakeRelief  https://t.co/V51BHOrNX8,2015-04-27T00:00Z,Donations
18028,Amateur footage appears to show Everest climbers being brought to safety by helicopter http://t.co/HCYMmIPU6Z http://t.co/uEx6QXnmUt,2015-04-27T00:00Z,SearchAndRescue
18032,#NepalQuakeRelief by #Goonj via #fb http://t.co/gemuAVudiC,2015-04-27T00:00Z,GoodsServices
18037,Chennai: Students collect money and relief material for those affected in #NepalEarthquake http://t.co/xF1HUjXbE1,2015-04-27T00:00Z,Donations
18042,@rahulkanwal Kathmandu airport operating?,2015-04-27T00:00Z,InformationWanted
18050,Nepalese-Canadian groups rally to help post-quake http://t.co/BgHtbE1OXC,2015-04-27T00:00Z,Donations
18077,"Truth here..  Be real, because the disaster is real https://t.co/6to5ADA6L2",2015-04-27T00:00Z,Donations
18082,Another one!  https://t.co/syxzG8kL33,2015-04-27T00:00Z,SearchAndRescue
18087,"@NayantharaU @shrutihaasan @SrBachchan Mother &amp; sons r missin in nepal. 
Ph:9815914687
Mother no:009779803658023 RT 
http://t.co/JJUxy8SDS9",2015-04-27T00:00Z,SearchAndRescue
18096,"#Nepal, #earthquake, #rescue we are 3 persons ready to work in rescue op in Nepal. Ready at Varanasi. Do provide us leads &amp; contacts please.",2015-04-27T00:00Z,InformationWanted
18107,"Report comes Kathmandu people are leaving place, probably to the home district. Is it OK and risk free to travel via bus across hills?",2015-04-27T00:00Z,InformationWanted
18115,Tragedy https://t.co/aibZXxe7By,2015-04-27T00:00Z,GoodsServices
18116,What has happened to Nepal is truly heartbreaking. Please donate any amount you can at? https://t.co/tmg6vhAxRE,2015-04-27T00:00Z,Donations
18122,Hugh Sheridan Flies To Nepal To Find His Little Brother http://t.co/87Hqn7g3Qy,2015-04-27T00:00Z,SearchAndRescue
18126,"Yes, the good MPs should even agree to send a month's quota of subsidised food at Parliament canteen to victims.  https://t.co/tzOpuUAf3N",2015-04-27T00:00Z,Donations
18135,"Iska kya karein? Samajwadi Party MP Ramgopal Yadav says Ind Emb not doing enough in Nepal,his nephews still stranded. http://t.co/Mut1BR1oRH",2015-04-27T00:00Z,SearchAndRescue
18139,"Those wiling to donate money/material fr #NepalEarthquake should check @goonj webiste/Fb page
They worked amazingly during #KashmirFloods",2015-04-27T00:00Z,Donations
18153,Main priority for foreign volunteer workers are rescue workers for now. #NepalEarthquake,2015-04-27T00:00Z,GoodsServices
18155,Two Ways You Can Join Nepal's Earthquake Relief Effort From a Computer http://t.co/HRqH64Khfq,2015-04-27T00:00Z,Donations
18157,Can anyone update me about domestic flight status? Biratnagar to Kathmandu?,2015-04-27T00:00Z,InformationWanted
18162,All are equal but some are more..... https://t.co/pWy0ZDHzYy,2015-04-27T00:00Z,SearchAndRescue
18165,Help if u can https://t.co/mfzCgq1QGj,2015-04-27T00:00Z,SearchAndRescue
18167,Donate here http://t.co/zQRVFAleog https://t.co/EGx3kZPXA5,2015-04-27T00:00Z,Donations
18172,"Top story: Help Children in Nepal: Donate for earthquake response - Support UNI? http://t.co/T5VzLQ9TWl, see more http://t.co/uBVCH9X5yf",2015-04-27T00:00Z,Donations
18173,"Worldvision- http://t.co/65orby5WMC
Red Cross- http://t.co/ohjZvc5AUO
UNICEF- http://t.co/d8yHkDLq5b
Global giving - http://t.co/BbwHduzIk8",2015-04-27T00:00Z,Donations
18175,Thanks for sharing the link! https://t.co/fSDrSxFr57,2015-04-27T00:00Z,Donations
18179,"#NepalQuakeRelief
i feel so much fishy, i can trust only PMOs relief fund 
still who is best so we can donate generously",2015-04-27T00:00Z,InformationWanted
18201,"#NEPAL: #UAE 
Nepali expats in the UAE seek urgent travel papers http://t.co/wvXPqElfGT http://t.co/Qi2phBgoFJ",2015-04-27T00:00Z,GoodsServices
18224,We are looking for @flomorel @agnes_michel missing. They're trekking in #langtang with the guide Sachit Jung. #NepalEarthquake,2015-04-27T00:00Z,SearchAndRescue
18234,"PLEASE DONATE FOR NEPAL/MY INITIATIVE RAJEEV RANJAN TIWARI
SBI
34035597300
IFSC-SBIN0001254
Brach code-001254
RETWEET THIS MESSAGE",2015-04-27T00:00Z,Donations
18252,"""@Varun_dvn: People Pls donate. #nepal needs our help. Pls donate here http://t.co/klYnniH6w9""",2015-04-27T00:00Z,Donations
18265,Mallus are everywhere and always in distress ? https://t.co/DzXlvQxnNT,2015-04-27T00:00Z,SearchAndRescue
18275,"Donate using PayTM! #NepalEarthquake 

https://t.co/zo6ZcMVlqX http://t.co/TqikdTjc1r",2015-04-27T00:00Z,Donations
18279,Growing need for international help for Nepal quake victims http://t.co/9snKnSzkiu,2015-04-27T00:00Z,GoodsServices
18285,"Showing your concern with just a ?Pray for Nepal? post won?t help anyone.
Why don?t you explore legit ways to donate instead? Try @MSF.",2015-04-27T00:00Z,Donations
18308,More than 3400 killed thousands more injured #NepalQuake Full story: http://t.co/SP867Swaxd How you can help: http://t.co/i0DSbqYVWp #CNN,2015-04-27T00:00Z,Donations
18309,"GMIN UK : If you are in Pokhara or nearby, Gmin UK are looking for volunteers for Gorkha. Contact Mr Robin: 9856026233",2015-04-27T00:00Z,GoodsServices
18309,"GMIN UK : If you are in Pokhara or nearby, Gmin UK are looking for volunteers for Gorkha. Contact Mr Robin: 9856026233",2015-04-27T00:00Z,Volunteer
18311,One way to contribute funds to Nepal. #NepalQuake http://t.co/k9tE51x3GF,2015-04-27T00:00Z,Donations
18314,"worked w/ @goonj #kashmirfloods 
Those donating fr #NepalEarthquake worried about honesty, be assured it will reach the victims
@anshugoonj",2015-04-27T00:00Z,Donations
18319,Darkha school children #DarkhaRelief Donate to villages 12.5 miles from epicenter #NepalQuake http://t.co/EchnAQ2wLa http://t.co/KQyMYjbLjw,2015-04-27T00:00Z,Donations
18334,"PrAy for nepal... :-(
 #NepalEarthquake PLEASE help
@UNICEF help children+families affected",2015-04-27T00:00Z,Donations
18338,@thescript my country Nepal has been hit by a massive earthquake.3500 have died and many r still trapped.Please help us #NepalEarthquake,2015-04-27T00:00Z,Donations
18344,"Someone suggested that Doctors Without Borders is the way to go &amp; when you do donate to them, note that the money is to be used for Nepal",2015-04-27T00:00Z,Donations
18347,"Please RT as much as possible. :)
#IndiaWithNepal http://t.co/6LKtOafmf3",2015-04-27T00:00Z,SearchAndRescue
18359,Can anyone help? https://t.co/0FSKqrzsul,2015-04-27T00:00Z,GoodsServices
18360,Great job indeed @tajinderbagga. https://t.co/DNgKjh0EDx,2015-04-27T00:00Z,GoodsServices
18360,Great job indeed @tajinderbagga. https://t.co/DNgKjh0EDx,2015-04-27T00:00Z,Donations
18375,French also missing https://t.co/nIsgFeci7P,2015-04-27T00:00Z,SearchAndRescue
18387,@Green_Footballs I've updated my #NepalEarthquake round up. It says so in the article but how do I indicate that when they see the post?,2015-04-27T00:00Z,InformationWanted
18389,Just received an email from Paris. Some french people missing in #Langtangvalley #NepalEarthquake . Any info!! http://t.co/fUbBBCKRhY,2015-04-27T00:00Z,SearchAndRescue
18391,"? MISSING  French couple, Florent &amp; Agnes, in Langtang. Contact @bohinjc #NepalEarthquake #NepalQuake http://t.co/kQkdVu9vmX",2015-04-27T00:00Z,SearchAndRescue
18397,Missing https://t.co/ptwcyyuCXi,2015-04-27T00:00Z,SearchAndRescue
18401,"Geospatial aid wanted!
http://t.co/k3eSw1FX0t",2015-04-27T00:00Z,GoodsServices
18408,"Some Victorians safe, but others still missing in Nepal http://t.co/7cqyphiF9X #Age #world",2015-04-27T00:00Z,SearchAndRescue
18412,Given our strong links with Nepal we will be organising an event to channel support - will post here - heart breaking news ? Sara &amp; Kay,2015-04-27T00:00Z,Donations
18415,As a heart broken former resident of Kathmandu I need you to get your bank card out and donate @DisabilityJ pls RT https://t.co/qQQyp3lvmO,2015-04-27T00:00Z,Donations
18419,URGENT :Open appeal to help Nepal Crisis..Please lend hands! I am willing to coordinate Rehab n Reconciliation... http://t.co/aIfVBjIZf2,2015-04-27T00:00Z,Volunteer
18419,URGENT :Open appeal to help Nepal Crisis..Please lend hands! I am willing to coordinate Rehab n Reconciliation... http://t.co/aIfVBjIZf2,2015-04-27T00:00Z,GoodsServices
18420,As a heart broken former resident of Kathmandu I need you to get your bank cards out and donate. Thank you @NOWBath  https://t.co/jOAjKG36pF,2015-04-27T00:00Z,Donations
18432,@ElliAvram ya elli. Even I felt happy.. If all people contribute whatever they can we all can help the people of Nepal. Proud of my kid.,2015-04-27T00:00Z,Donations
18448,#NepalEarthquake: Reaching out to contacts to see if ok. Wondering who + what affected in Kathmandu since I worked there 2 yrs ago,2015-04-27T00:00Z,InformationWanted
18471,"Bishop Auckland woman, 21, missing in Nepal  http://t.co/Xrn1Gcwo5n",2015-04-27T00:00Z,SearchAndRescue
18480,I haven't been able 2 contact my brother after the #Nepal earthquake: Nepal-born Tehri MP Mala Rajya Laxmi Shah tells Lok Sabha @the_hindu,2015-04-27T00:00Z,SearchAndRescue
18485,"If you find transporters charging more,pliz contact @NepalPoliceHQ in their mobile 9851281363 (??????????) #NepalEarthquake #Kathmanduquake",2015-04-27T00:00Z,GoodsServices
18488,I just donated to @ActionAidUK's #NepalEarthquake Appeal. It took 2 minutes - please donate at: http://t.co/rd8rJDdFfa,2015-04-27T00:00Z,Donations
18492,"#nepalearthquake missing, manjunath pattenavar (right side). his father's no. 9845387776 @eoiktmnp @MEAcontrolroom http://t.co/efX8s1xInR",2015-04-27T00:00Z,SearchAndRescue
18500,Holding heart space for the people of Nepal and for all who are lending appropriate support and assistance....... https://t.co/cpzN3cKjo4,2015-04-27T00:00Z,Donations
18520,"We got a donation of 9,400 already! Keep spreading the word people! This is go help lives of those in Nepal! Comeon http://t.co/OeRFtd74Xu",2015-04-27T00:00Z,Donations
18533,@oxfamgb is there any way I can donate to the Nepal earthquake? Xxx thank you,2015-04-27T00:00Z,InformationWanted
18541,DUNDEE NEWS: Two Dundee women among Nepal missing http://t.co/ntRtyuaEhy,2015-04-27T00:00Z,SearchAndRescue
18542,Three #Wrexham men missing following #NepalEarthquake disaster: http://t.co/ty98ihuQRv http://t.co/FUT1Oljx8r,2015-04-27T00:00Z,SearchAndRescue
18544,I will be on @SouthEastRadio in a few mins re #NepalEarthquake Plan on the ground responding. Please donate at http://t.co/JtR7xWTgcb,2015-04-27T00:00Z,Donations
18558,"""@infos140: ? MISSING French woman Aude Menoury, in Langtang. Contact @annemnry  #NepalWatch #NepalQuake http://t.co/mSkVrL2bdb""",2015-04-27T00:00Z,SearchAndRescue
18569,"Do #HelpNapel. I did, through @oxfam. Be mindful of donation scam and cyber threats. #NepalEarthquake https://t.co/XgNz0sqFCw",2015-04-27T00:00Z,Donations
18579,"#NepalQuakeRelief Scouts of Nepal Scouts doing their best individually, Please coordinate someone for the best performance. I am in Melbourn",2015-04-27T00:00Z,GoodsServices
18582,I just donated to @ActionAidUK's #NepalEarthquake Appeal. It took 2 minutes - please donate at: http://t.co/gM57Sbifii,2015-04-27T00:00Z,Donations
18584,"ll Must Share ll
Tourists from Gujarat stranded in Nepal or their
kin can contact 
079-23251900/902/907/908/914/918 for help.",2015-04-27T00:00Z,SearchAndRescue
18585,"7 vetted charities that you can assist to help Nepal. One of the NGOs mentioned, CARE, I worked at for several... http://t.co/gNnf8eLPeG",2015-04-27T00:00Z,Donations
18594,"@keshuvko @jhyal Hello, i'm a french journalist. Do you know some french people in Nepal I could reach for a report ? thanks",2015-04-27T00:00Z,InformationWanted
18601,Brooklyn backpackers among missing after avalanche triggered by Nepal ... - New York Daily News: New York Dail... http://t.co/VCQHHpBNUy,2015-04-27T00:00Z,SearchAndRescue
18604,NEWS: Sam Bond from Doynton &amp; Susannah Ross from Bath among the missing after #NepalEarthquake http://t.co/orgpSLNOuN http://t.co/nltZhtUohD,2015-04-27T00:00Z,SearchAndRescue
18607,British nationals Laurie Gerhardt + Joe Butchers missing last at Rasuwagadhi #langtang #nepalearthquake #rescuenepal http://t.co/CWkfIUpvft,2015-04-27T00:00Z,SearchAndRescue
18613,"Plz make donations for nepal earth quake victims

At http://t.co/uMle5fOXs3 https://t.co/iIQbZgso15",2015-04-27T00:00Z,Donations
18615,"Plz make donations for nepal earth quake victims

At http://t.co/uMle5fOXs3 https://t.co/mb3XVHSBhA",2015-04-27T00:00Z,Donations
18620,90 Britons missing as #Nepal toll rises http://t.co/vfhyaxrT7V (Reuters) http://t.co/dzKnDkLrS9,2015-04-27T00:00Z,SearchAndRescue
18621,Help @WFP reach as many people affected by #NepalEarthquake as possible. Donate here: http://t.co/pLix72D4jH http://t.co/blS30BqYll,2015-04-27T00:00Z,Donations
18623,My frnd frm Russia will be in KTM ovr the weekend n wants to volunteer in #NepalEarthquake relief ops.any agency/NGO/org she can contact?,2015-04-27T00:00Z,InformationWanted
18626,#Nepal earthquake leaves Ottawa family 'helpless' over missing woman http://t.co/dOktkdSv2g #canada #bangladesh,2015-04-27T00:00Z,SearchAndRescue
18628,"Two Dundee women among Nepal missing: Everybody knows that preparedness is everything and yet, on the other ha... http://t.co/dJtPDjB047",2015-04-27T00:00Z,SearchAndRescue
18637,Raj mahal Restaurants started to collect Donations to Nepal http://t.co/tqyWBMivbn,2015-04-27T00:00Z,Donations
18638,"Plz make donations for nepal earth quake victims

At http://t.co/uMle5fOXs3 https://t.co/u3qVD5nxTu",2015-04-27T00:00Z,Donations
18650,Earthquake survivors urgently need help. Give lifesaving food today and help @wfp respond. http://t.co/rUG3WoM587 http://t.co/rUG3WoM587,2015-04-27T00:00Z,Donations
18650,Earthquake survivors urgently need help. Give lifesaving food today and help @wfp respond. http://t.co/rUG3WoM587 http://t.co/rUG3WoM587,2015-04-27T00:00Z,GoodsServices
18652,Urgent Help Appeal from Nuwakot. Over 400 deaths. Need immediate attention... @redcrossnepal @WFP @unicefnepal @oxfamgb,2015-04-27T00:00Z,GoodsServices
18657,I just donated. Don't think. Do it. https://t.co/v2N5os6CVY,2015-04-27T00:00Z,Donations
18659,Earthquake survivors urgently need help. Give lifesaving food today and help @wfp respond. http://t.co/4eutLaHJta,2015-04-27T00:00Z,GoodsServices
18661,Maybe try sending some money instead of fucking prayers https://t.co/2gib8agWKk,2015-04-27T00:00Z,Donations
18666,At 11 - 21 year old Helen Pounder  from County Durham is among 90 people from Britain and Ireland missing in Nepal following earthquake.,2015-04-27T00:00Z,SearchAndRescue
18671,"Plz make donations for nepal earth quake victims

At http://t.co/uMle5fOXs3 https://t.co/tTzEVRvyep",2015-04-27T00:00Z,Donations
18672,"#NepalQuake; 3000 ps death, countless property loss. Food/Water are immediate supports address post-quake challenge. http://t.co/e4CXYHzPgd",2015-04-27T00:00Z,GoodsServices
18679,Missing Valerie french 44 #nepalearthquake http://t.co/wDKCFfXCad,2015-04-27T00:00Z,SearchAndRescue
18680,"Death toll 3,300+!!  Wondering how you can you help? #CT Nepalese community raising money for Nepal quake victims?? http://t.co/qWnwHDlXOy",2015-04-27T00:00Z,Donations
18681,Nepal earthquake: Australians still missing http://t.co/guP4uUxePF,2015-04-27T00:00Z,SearchAndRescue
18682,@edibow thanks for tweeting this. I'm a Brit now originally from Nepal. It's heartbreaking. If people give even 50p it'll make a huge diff.,2015-04-27T00:00Z,Donations
18683,Red Cross: 90 Irish and British people missing in #Nepal http://t.co/cDtuef5xy2,2015-04-27T00:00Z,SearchAndRescue
18688,"#NepalEarthquake: Deniz Csern Oklavek, 48, from Luton and Marilyn Ann Harnett, 65, from Saffron Walden still on Red Cross missing list.",2015-04-27T00:00Z,SearchAndRescue
18691,@kamaalrkhan won't u give ur review on #NepalEarthquake  ? :P,2015-04-27T00:00Z,InformationWanted
18698,Prayers for them  https://t.co/4EJmVhkP9a,2015-04-27T00:00Z,InformationWanted
18707,Yogesh Natwerlal Thakkar (Pune) is Missing in Nepal.Last known location is near Pokhara. @dibang http://t.co/2d6yBPbCqR,2015-04-27T00:00Z,SearchAndRescue
18718,St Lucia appeals for Nepal&amp;rsquo;s quake victims http://t.co/BSmGiQaSNW,2015-04-27T00:00Z,Donations
18725,"@prashantwosti Hi Prashant, are you in Nepal? Hope you are safe.Might you be willing to spk w BBC World Have Your Say radio in a few hours?",2015-04-27T00:00Z,GoodsServices
18725,"@prashantwosti Hi Prashant, are you in Nepal? Hope you are safe.Might you be willing to spk w BBC World Have Your Say radio in a few hours?",2015-04-27T00:00Z,InformationWanted
18729,Names of missing Irish in Nepal listed by Red Cross http://t.co/jJ952HKyqf,2015-04-27T00:00Z,SearchAndRescue
18730,You can make a donation via our website http://t.co/2oIz0ljvOY #Nepal #earthquake #disaster #help,2015-04-27T00:00Z,Donations
18739,Toronto man reported missing after Nepal earthquake http://t.co/oNGL54x2GM http://t.co/1jSBt6XgkL,2015-04-27T00:00Z,SearchAndRescue
18743,"Lummi Island couple missing in #Nepal, by @Radiogirl22, @tracysteven https://t.co/znDwkgh9HU via @KGMIRADIO #Bellingham",2015-04-27T00:00Z,SearchAndRescue
18751,Ten Scots missing after Nepal earthquake and Everest avalanche http://t.co/UxWKg6Pzsq,2015-04-27T00:00Z,SearchAndRescue
18753,"Two more #Jammu residents reported missing in #NepalEarthquake

Read here http://t.co/8rWLNepxQv http://t.co/iXJfTkfs25",2015-04-27T00:00Z,SearchAndRescue
18774,"My friend from Nepal at @UniofOxford started this to personally help those affected, please support! https://t.co/gvMtYJ536H",2015-04-27T00:00Z,Donations
18777,@ThreeUKSupport Many international phone provider helping Nepalese by making free call to Nepal.Why not you? Pls help.#NepalQuake,2015-04-27T00:00Z,GoodsServices
18781,@UjjwalAcharya Hello Ujjwal! Could you join us in our debate on #Nepal this evening at 1800 GMT on @France24_en,2015-04-27T00:00Z,GoodsServices
18783,@brb_laaldhwoj here the news about volcano effect the gorkha..is it true..,2015-04-27T00:00Z,InformationWanted
18793,"Or donate via @savechildrenuk (http://t.co/AeFRmGFI2k), or @Intrepid_Travel (http://t.co/VuGb9T2sJz) &lt;- Intrepid match donations � for �",2015-04-27T00:00Z,Donations
18812,Have you seen this couple? Please contact @Valolic_  #?????? #NepalEarthquake  #?????  #langtang  #Langtangvalley   https://t.co/xmCWcVFGUl,2015-04-27T00:00Z,SearchAndRescue
18816,"Here are some of the websites where you can donate to help thousands of homeless, distressed people of Nepal.... http://t.co/Jmse78j09b",2015-04-27T00:00Z,Donations
18820,@ThreeUK we would really appreciate if you can provide free service to Nepal.,2015-04-27T00:00Z,GoodsServices
18830,"This is where we must donate, nowhere else. ???? https://t.co/MvehMlZqzW",2015-04-27T00:00Z,Donations
18835,"WHO - Flash Donor Alert - #Nepal Earthquake 2015
http://t.co/0pHhjJBwNY",2015-04-27T00:00Z,Donations
18840,This week we're collecting for @redcrossdisasterrelief Nepal.  The Quay will match �2 for every �1 you donate in our green bucket this week.,2015-04-27T00:00Z,Donations
18848,"3700 death  
Plz donate if u have extra out of ur expense 
For charity for Nepal 
If u haven't money 
Then donate... http://t.co/fLdqiOl0li",2015-04-27T00:00Z,Donations
18850,"#NepalQuake: If You Are In India, Here's How You Can Help! http://t.co/73YuQitjHi",2015-04-27T00:00Z,Donations
18852,"""1D boys are bad influence"" 

"" oh okay how about this tweet?"" 

 https://t.co/XRKpTtcQlT",2015-04-27T00:00Z,Donations
18860,Hundreds of French still missing in Nepal - The Local http://t.co/oJSLEapJSf,2015-04-27T00:00Z,SearchAndRescue
18861,"Several Scots still missing after #NepalEarthquake, while others make contact with families http://t.co/gRsC4P1Pcp http://t.co/es7jWa5QtG",2015-04-27T00:00Z,SearchAndRescue
18872,Help for Nepal | Donate for Nepal Earthquake Victims http://t.co/HOWFgKojJe,2015-04-27T00:00Z,Donations
18877,@NepalPoliceHQ  Shopkeeper are increasing price of foods do something @NepalPoliceHQ  #NepalEarthquake. Thank you very much for your effort,2015-04-27T00:00Z,GoodsServices
18894,"Thanks, @CNN and @CNNImpact  https://t.co/pPIQITeEU0",2015-04-27T00:00Z,Donations
18901,Now- Scots missing after Nepal disaster http://t.co/3Jp4xFhIKr,2015-04-27T00:00Z,SearchAndRescue
18905,Su Browning &amp; Glenda Rumble still missing. Does anybody have information about them? #Nepal,2015-04-27T00:00Z,SearchAndRescue
18910,I've made a donation to @MSF_canada for #NepalEarthquakeRelief. I hope you will too. http://t.co/Q7pmSoIKI6,2015-04-27T00:00Z,Donations
18927,"Latest Photos from KIST hospital, Patan Hospital. Thank you @Deben Shakya. Enough manpower for now. Need... http://t.co/635qxLVTeh",2015-04-27T00:00Z,GoodsServices
18930,Scots missing after Nepal disaster http://t.co/b3Mb78ys4S,2015-04-27T00:00Z,SearchAndRescue
18933,Donate to @redcrosscanada's Nepal fund online here: http://t.co/2Ko6OwzFzJ,2015-04-27T00:00Z,Donations
18935,Scots missing after Nepal disaster http://t.co/xZoU4fyu6X,2015-04-27T00:00Z,SearchAndRescue
18937,"Help For Nepal Earthquake People

Donate: 
http://t.co/xz048X3WLD  https://t.co/XUg0abMW56",2015-04-27T00:00Z,Donations
18952,@Lord_Sugar We're donating 15% of sales to our Nepal suppliers. Pls RT &amp; help us 2 help them rebuild their lives http://t.co/gbETwQbh0q,2015-04-27T00:00Z,Donations
18953,Scots missing after Nepal disaster http://t.co/0kbYuRZ8e8,2015-04-27T00:00Z,SearchAndRescue
18954,"Missing: Michael Tandy (UK), Chen Yen-June, Chang Kui-Jane and Chen Yu-Chin(Taiwan)
#langtang #NepalEarthquake http://t.co/D4BJiZIYNt",2015-04-27T00:00Z,SearchAndRescue
18965,#TimesofIndia #TOI AAP MP H S Khalsa donates one month's salary for quake victims of Nepal Aam Aadmi Party MP Harinder Singh Khalsa has dec?,2015-04-27T00:00Z,Donations
18973,"#artshow &gt;&gt; via #danieleisenhut1 http://t.co/i2OOSgawSo - this 3liter vodka art bottle stands for auction for the benefit of Nepal.
biddi?",2015-04-27T00:00Z,Donations
18975,"Help For Nepal Earthquake People

Donate: 
http://t.co/xz048X3WLD  https://t.co/RAu4KKm6eP",2015-04-27T00:00Z,Donations
18976,Have just done this myself. https://t.co/Y6lFiE3d0a,2015-04-27T00:00Z,Donations
18980,"ABCH for #Nepal
Guyz plz donate. Lets join our hands for good cause.
 http://t.co/qsrSM1n0gs",2015-04-27T00:00Z,Donations
18988,#SherpaGaon Anybody has info about these people? #langtang #NepalEarthquake #Nepal https://t.co/PosiDQYbea,2015-04-27T00:00Z,InformationWanted
18988,#SherpaGaon Anybody has info about these people? #langtang #NepalEarthquake #Nepal https://t.co/PosiDQYbea,2015-04-27T00:00Z,SearchAndRescue
18993,You can donate to Nepal here... https://t.co/mTNlYktYig,2015-04-27T00:00Z,Donations
18997,"Basant Gupta@ASCPV Kindly arrange to bring Dinesh Bhojwani and his wife from Nepal their cell No,+919867001775 dinesh if not keeping well",2015-04-27T00:00Z,SearchAndRescue
18998,"Doon School Old Boys raising money for #NepalEarthquake. Please log on and help if you can. Medicine, clothes needed. http://t.co/QAYTz9yL2X",2015-04-27T00:00Z,GoodsServices
18998,"Doon School Old Boys raising money for #NepalEarthquake. Please log on and help if you can. Medicine, clothes needed. http://t.co/QAYTz9yL2X",2015-04-27T00:00Z,Donations
19006,"Mapathon for #NepalEarthquake in Troms� this Wednesday, together with Oslo @Anders_Ar @MissingMaps https://t.co/qxfnWjvNsf",2015-04-27T00:00Z,Donations
