tweet_id,event_id,eventType,text,date,user_id,annotation_postPriority
8248,13,flood,No helping out at markets for me this week due to the #qldflood but I will still be performing the #haha this weekend. #Brisbane,,,Low
8249,13,flood,Gayndah QLD is getting no help from government. I am driving supplies up there if anyone can help donate anything.#bigwet #thebigwet,,,Low
8250,13,flood,Anyone know how Childers is coping with the floods? #Queensland #floods,,,Low
8252,13,flood,"RT @petsarefound: LOST Blue Burmese CAT, Glass House Mountains #QLD #qldfloods #bigwet http://t.co/yASD2TAt via @PetsAreFound Pls RT",,,Medium
8253,13,flood,Clean-up launched after deadly Australia floods: SYDNEY: A mammoth clean-up was underway in Australia's flood-hi... http://t.co/Wbmd36Nl,,,Low
8255,13,flood,Clean-up launched after deadly Australia floods: SYDNEY: A mammoth clean-up was underway in Austral... http://t.co/XTBvCFkB via @fmtoday,,,Medium
8256,13,flood,"RT @RitaPanahi: Sweet mother of god! A grey wolf spider escorting her young to safety during #qldfloods. 
Via @9NewsBrisbane http://t.co ...",,,Low
8257,13,flood,"RT @petsarefound: LOST ? Two Chickens ? Seven Hills, #Brisbane #QLD http://t.co/Zq0NNea4 via @PetsAreFound  #qldfloods #bigwet Pls RT",,,Low
8258,13,flood,RT @petsarefound: Lost French Bulldog ? REWARD ? Mackay #QLD http://t.co/ylwLKYyn via @PetsAreFound #qldfloods #bigwet Pls RT,,,Low
8259,13,flood,Troops lend muscle to Queensland's flood recovery (ABC) http://t.co/0eCqvdDz,,,Low
8260,13,flood,Australia floods recede as death toll rises: Jan. 30 - The death toll from floods in Australia rises to six as w... http://t.co/2t3aMpi3,,,High
8261,13,flood,RT @612brisbane: Exclusion zone in place in North #Bundaberg http://t.co/YoffSDfN #qldfloods #bigwet,,,Medium
8262,13,flood,"RT @612brisbane: Central, Fortitude Valley and Bowen Hills train stations have now reopened http://t.co/zrITVVrt #bigwet #qldfloods",,,High
8263,13,flood,BHP donates $1million to QLD flood appeal http://t.co/zWexOBe6,,,Low
8264,13,flood,Flood waters head for the cotton fields: It's a wait and see game for cotton growers on the Queensland-NS... http://t.co/qFSwBCtz #water,,,Low
8265,13,flood,RT @Kathy_Novak: Starting to see boats travelling upstream on the Brisbane river again #bigwet http://t.co/kd8xFbaS,,,Low
8266,13,flood,@MurkaDurkah the recent bushfires and now floods in Australia?,,,Low
8267,13,flood,#PMAANZNews Heartbreak for growers http://t.co/IBrGq0de #freshproduce #bigwet #qldfloods,,,Low
8268,13,flood,RT @QLDOnline: Social media a saviour as Baffle Creek gets cut off http://t.co/FqIpPwFS  #qldfloods #bigwet @justabfab1 #qld,,,Medium
8269,13,flood,RT @theqldpremier: I'd like to thank Marius Kloppers and BHP Billiton for their $ 1 million donation to the Qld Flood Appeal,,,Low
8270,13,flood,@andrewduncan97 The minimum age to join the SES is 16yo. Pls see here for volunteering info: http://t.co/H9CHqtZ8 #bigwet,,,Low
8271,13,flood,Internet outage for the past 36 hours.  This is good considering most of QLD is still affected by the #bigwet,,,Low
8272,13,flood,@darrenhayes QLD NSW FLOODS Guy Sebastian is the only celeb to commit ATM. Please say you?ll help. PM me if you can. Thanks (from my heart),,,Low
8273,13,flood,RT @QldSES: SES members have responded to approx 332 requests for assistance in the 24hrs to 11.30am today. Keep up the good work! #bigwet,,,High
8274,13,flood,RT @CCIQLD: @CCIQLD have developed a range of Flood Resources to help QLD businesses get back on their feet. Visit http://t.co/CiwOgm3O  ...,,,Medium
8275,13,flood,"RT @BCIAustralia: Premier Campbell Newman talks of dams, levees in rebuild plan after devastating floods #australia #construction http:/ ...",,,Low
8276,13,flood,Flew home over as very water logged NSW. #BigWet #NSWFloods Amazing how much water is still covering Grafton,,,Low
8277,13,flood,#Qldfloods might cause temporary banana shortage? Noooooooo! #fewernarniesmoothies Cc @SaintlySammi,,,Low
8278,13,flood,"@CarlyMilan are you in QLD? I heard there was storm's, tornadoes and floods. I was in Boston for Aussie day so wast the same",,,Low
8279,13,flood,RT @tourismqld: Details on flood assistance for #Queensland small businesses in today's special edition of TEQ Industry News - https://t ...,,,Low
8280,13,flood,The ACCC say #qldflood victims shld be wary of scams as they clean up and start recovering in their communities. http://t.co/9y6SM4r9,,,High
8281,13,flood,"RT @DavidCurnowABC: Qld viewers, @mattwordsworth's moving piece on #Bundaberg #flood recovery is on @ABC730 straight after the news.",,,Low
8282,13,flood,"RT @612brisbane: Just over 5,000 homes without power, @Energex crews continue work through the night http://t.co/2c705Cb7 #qldfloods #bigwet",,,High
8283,13,flood,BEAGLE NEWS ALERT Photos: Heavy flooding hits Australia:  http://t.co/GrOdcY4s,,,Low
8284,13,flood,"Photos: Heavy flooding hits Australia: 
    
 http://t.co/DLwOE1PC",,,Low
8285,13,flood,RT @malenko10: Australia has always had bushfires and bad flooding since i can remember. No one mentioned climate change. 50 years of ex ...,,,Low
8286,13,flood,Shoutout to #MKR fans to get involved with #bakedrelief in Qld to lend a hand to people afftected by floods http://t.co/1G68wuiT,,,Low
8287,13,flood,?@AlisonAriotti: Campbell Newman wants to flood-proof QLD. Thoughts on the best way? #telltoday @thetodayshow?become Mother Nature :-/,,,Low
8288,13,flood,All Brisbane catholic schools open today except for St Joseph's School (Gayndah) St Mary's School (Laidley)  #bigwet #qldfloods,,,High
8289,13,flood,RT @Frack_Off: What happens when flash floods hit open-air #fracking waste water ponds?: http://t.co/65GcfwaW #Australia #coalbedmethane,,,Low
8290,13,flood,RT @kyliebubbles1: Two boats washed up near #bundaberg  #bigwet http://t.co/Pqk05WxV,,,Medium
8291,13,flood,RT @ACPMH: Check out @beyondblue looking after yourself and your family after a disaster booklet http://t.co/zjeViQTr  #bigwet #qldflood ...,,,Medium
8292,13,flood,"RT @petsarefound: NEW LISTING: LOST Blue Burmese CAT, Glass House Mountains QLD #qldfloods http://t.co/p3UFLl5m via @PetsAreFound #bigwe ...",,,Medium
8293,13,flood,Audible gasps from crowd when told of damage in nth bundy such as a pothole 2m deep and 100m long. #bigwet,,,Medium
8294,13,flood,"01/10:34 EST Flood Warning - Macintyre, Weir &amp; Border Rivers (QLD)  http://t.co/sh6RhBl8",,,High
8295,13,flood,"What The? Friday - This week, another good reason not to drive through or play in flood waters #wtfriday #bigwet http://t.co/1kPzG3fd",,,Medium
8296,13,flood,"RT @QPSmedia: What The? Friday - This week, another good reason not to drive through or play in flood waters #wtfriday #bigwet http://t. ...",,,Medium
8298,13,flood,RT @CaitlynGribbin: #bundaberg #bigwet victims waiting to walk across Burnett Bridge to exclusion zone to see their homes @amworldtodayp ...,,,Medium
8299,13,flood,01/16:16 EST Flood Warning Summary (QLD)  http://t.co/sh6RhBl8,,,Medium
26490,21,flood,"@YouWeWorship @chaipkorewala Are Koi baat nai Wo emergency leave le lenge to Hindu saffron terror wale hai Na???

I? https://t.co/5tAvvZ8oUG",,,Low
26491,21,flood,There is an emergency in the Pacific Coast region of Colombia due to the flooding of five rivers. Several towns hav? https://t.co/GN3FD37PHD,,,Low
26492,21,flood,"The towns of Itsmina, Andagoya and Condoto in the Choc� province are flooded. The community asks the goverment of C? https://t.co/DhhLpaa3v0",,,Medium
26493,21,flood,"RT @Theslimevids: Woah, this sand looks like a river. ? https://t.co/2UxUDeLyHA",,,Low
26494,21,flood,"RT @alemar_dul: In Choco, in a town call Istmina had a emergency, our President @IvanDuque and your ministers DO ANYTHING FOR VENEZUELA, BU?",,,Medium
26495,21,flood,"@marcorubio @freddysuperlano Excuse me Senator, but MY COUNTRY RIGTH NOW HAVE A EMERGENCY IN CHOCO, OUR CHILDRENS D? https://t.co/DditS7ofnB",,,Low
26496,21,flood,"RT @alemar_dul: @marcorubio @freddysuperlano Excuse me Senator, but MY COUNTRY RIGTH NOW HAVE A EMERGENCY IN CHOCO, OUR CHILDRENS DIE EVERY?",,,Low
26497,21,flood,"West Colombia suffers (7,000 homes lost in massive flooding in the very poor, mostly black Pacific region) while Pr? https://t.co/kq6WUjFKM5",,,Medium
26499,21,flood,"RT @CuteEmergency: Look how realistic it is! 

?: bby_hari https://t.co/jux74XONpi",,,Low
26501,21,flood,RT @saintriver98: @KarlasHoneyLips all she did was wreck a home that was already wrecked,,,Low
26502,21,flood,RT @saintriver98: leave jordyn woods alone she didn?t do anything wrong,,,Low
26503,21,flood,"Juan Fernando Quintero continues his top form with this perfectly placed ball into the back of the net. 

River Pla? https://t.co/1ANKD2Pkv3",,,Low
26505,21,flood,"Juan Quintero last six games for River Plate:

vs Union ??
vs Velez ??
vs Racing ??
vs Rosario Central ??
vs Banfie? https://t.co/cGF8pXXSZe",,,Low
26506,21,flood,"RT @FTalentScout: Juan Quintero last six games for River Plate:

vs Union ??
vs Velez ??
vs Racing ??
vs Rosario Central ??
vs Banfield ?
v?",,,Low
26515,21,flood,"RT @ParcerosUnited: Juan Fernando Quintero continues his top form with this perfectly placed ball into the back of the net. 

River Plate 1?",,,Low
26519,21,flood,@EricHolthaus Animas River near the San Juan Mountains https://t.co/1MvEFEbqwB,,,Low
26520,21,flood,"Got in our first-ever @Uber accident. Our driver in San Juan was totally side-swiped, but it was a little bit jarri? https://t.co/Jemg2ZEAxK",,,Low
26534,21,flood,Emergency in Choc� #Colombia: Heavy rain on Friday caused floods along the San Juan river. Thousands have lost thei? https://t.co/GXEtyVdGsi,,,Low
26537,21,flood,"RT @museumnerd: West Colombia suffers (7,000 homes lost in massive flooding in the very poor, mostly black Pacific region) while President?",,,Low
26543,21,flood,@Rivergianna1 San Juan here you come! Go to the Bacardi plant for some rum! Yum!,,,Low
26544,21,flood,"@coco_the_choco @Amaysha_ @CelineMiyu Auch Sex Education, Riverdale und the end of the f***ing world? :o",,,Low
26549,21,flood,RT @ABColombia1: Emergency in Choc� #Colombia: Heavy rain on Friday caused floods along the San Juan river. Thousands have lost their homes?,,,Medium
26550,21,flood,Who remembers our friendly San Juan River Walk bench? It hasn?t snowed since late Friday night and we?ve had a bit? https://t.co/dzCIBieDZp,,,Low
26551,21,flood,"RT @VisitArg_en: Do you like action sports? Try this rafting experience in the Jachal River, in San Juan https://t.co/f58owrmJt0",,,Low
26554,21,flood,Crisis Update: @Americares Colombia country director with the latest on our emergency medical teams caring for fami? https://t.co/xQ4DWT4eCZ,,,Low
26555,21,flood,"#BREAKING!
@realDonaldTrump is trying hard by deflecting on his #NationalEmergency from the American People AND sen? https://t.co/CDt06kGNEu",,,Low
26556,21,flood,The San Juan River at Goosenecks State Park #goosenecksstatepark #utah #sanjuanriver #roadtrip? https://t.co/cLEYAysZ9n,,,Low
26560,21,flood,"@KenRoth Hey Roth you are lying because the so called emergency aid was full of steel wire coils,masks,nails,craker? https://t.co/EhSgm7EUW9",,,Low
26561,21,flood,"i was the ocean
 you wanted rivers
i was the moon
 you chased the stars

?San Juan, La Union https://t.co/rmrSXSHQVY",,,Low
26562,21,flood,"RT @DjLots3: ""Obama renewed a '95 state of #NationalEmergency re:Colombia trafficking saying drug lords""continue to pose unusual &amp; extraord?",,,Low
26563,21,flood,RT @CGTNOfficial: Venezuelans rescue emergency aid boxes from burning trucks stalled on bridge to Colombia via @AP,,,Low
26564,21,flood,"7,000 Afro-Colombians are homeless after torrential rains flooded the rural, impoverished Choco province. But they? https://t.co/CbqcpzbiUl",,,Low
26565,21,flood,RT @AmericaresNews: Crisis Update: @Americares Colombia country director with the latest on our emergency medical teams caring for families?,,,Low
26566,21,flood,"RT @siguemecuador: @KenRoth Hey Roth you are lying because the so called emergency aid was full of steel wire coils,masks,nails,crakers,sma?",,,Low
26568,21,flood,"My beloved doggo ""Choco"" passed away earlier today. He was ran over by our UPS driver. He was the best good boy! He? https://t.co/vTGwarVYIY",,,Low
26569,21,flood,"RT @libertylatina: #25Feb ?Before the closing of the border with Colombia at the river Arauca, the desperate people want to swim and Maduro?",,,Low
26570,21,flood,"River of Five Colours, Cano Cristales, Colombia ? https://t.co/2BZVNfPxBc",,,Low
26572,21,flood,"RT @Girlsfashionma: River of Five Colours, Cano Cristales, Colombia ? https://t.co/2BZVNfPxBc",,,Low
26573,21,flood,British oil company @AmerisurResourc has been found to be dumping waste and spilling #oil into the rivers of Buena? https://t.co/EX93P8yMcw,,,Low
26575,21,flood,"Macarena, Colombia?
.
The most colorful river in the world?
.
#travel #Colombia #Macarena #travelmore? https://t.co/53UotBfK0Z",,,Low
26577,21,flood,"on Skyway Stage 3, instead na tatawid ng Pasig River via Paco-Sta. Mesa Bridge,  kakanan ang Skyway towards a priva? https://t.co/4MjWlNNKOo",,,Low
26578,21,flood,"RT @ikingskie: on Skyway Stage 3, instead na tatawid ng Pasig River via Paco-Sta. Mesa Bridge,  kakanan ang Skyway towards a private contai?",,,Low
26580,21,flood,@DiogeneofSinope My country also sent aid (Canada). But we sent it to Colombia to help the flood of migrants there.,,,Low
26581,21,flood,"RT @CuteEmergency: OMG I'm in love ?

?: jmarcoz https://t.co/r8RwQolfU7",,,Low
26582,21,flood,RT @SaveUKNews: READ: Humanitarian organisations are preparing to deal with the possible mass migration into the province of Arauca in Colo?,,,Low
26583,21,flood,"#Colombia Heavy rains caused the San Juan river to flood in Choco department, affecting 15,000 people in 6 municipa? https://t.co/RodmLUpB78",,,Low
26585,21,flood,IEOC Line 800 to Downtown Riverside will originate at Laguna Niguel passengers at Oceanside and San Juan Capistrano? https://t.co/PB1xgE3h0n,,,Low
26586,21,flood,"RT @cs00582scs: ?NO EMERGENCY AT ALL...

30,000 illeg@ls entering Panama now. They have reached the border between Panama &amp; Colombia accord?",,,Low
26587,21,flood,IEOC Line 800 to Downtown Riverside will originate at Laguna Niguel passengers at Oceanside and San Juan Capistrano? https://t.co/RHv1TEeMDW,,,Low
26588,21,flood,"#santamarta One of the most beautiful bays. #buritaca Here you can enjoy both the #ocean and #river water. So, you? https://t.co/zrd0Sruvrq",,,Low
26590,21,flood,Afro-Colombian and Indigenous communities affected by floods along San Juan River in #Choc� #Colombia ask for urgen? https://t.co/J2SuQhGZR3,,,Low
26591,21,flood,RT @ABColombia1: Afro-Colombian and Indigenous communities affected by floods along San Juan River in #Choc� #Colombia ask for urgent respo?,,,Low
26592,21,flood,"@longtonstokie You'll look nowt but awesome mate in your Argentina, Colombia and River Plate strips ?",,,Low
26594,21,flood,"REMINDER!
Today's public program #ZonaAbierta - La Batea: Gold Mining in Colombia is cancelled due to an emergency? https://t.co/PUI6On2NBh",,,Low
26595,21,flood,RT @ArmandoArizaB: @wenpaorivera @VickyDavilaH @LauraXimenna This is Colombia ?,,,Low
26596,21,flood,"RT @UNDP: In 2010, flood water saturated w/ mercury from illegal mines decimated the biodiversity of wetlands in this Colombian viillage. T?",,,Low
26598,21,flood,#Quintero #photosport #riverplate #photography #instantaneas #vamosriver #juanfer #colombia ph @polacohaliasz en Cl? https://t.co/k0mIgT3lo5,,,Low
26599,21,flood,"@robertoriverosa  continues offering different alternatives 2 publishers, writers, poets 2 translate their? https://t.co/JVNWRL0mnv",,,Low
26600,21,flood,RT @PolacoHaliasz: #Quintero #photosport #riverplate #photography #instantaneas #vamosriver #juanfer #colombia ph @polacohaliasz en Club At?,,,Low
26601,21,flood,Gold Mine Colorado East Fork San Juan River Gold Silver Mining Claim Placer CO  ( 31 Bids )  https://t.co/0xu0IiMYZl,,,Low
26602,21,flood,Amazon #bestseller River Bones ? Sara Mason Mysteries Book 1 - Sara bent down to see why Choco sat and sniffed. She? https://t.co/sqkTUtAxyb,,,Low
26603,21,flood,"A man washes his clothes in the Tachira river on the outskirts of Cucuta, on the Colombian-Venezuelan border, Colom? https://t.co/WR7JhiWrBx",,,Low
26604,21,flood,"A man walks across the Tachira river on the outskirts of Cucuta, on the Colombian-Venezuelan border, Colombia Febru? https://t.co/KqNAZ0HOSZ",,,Low
26605,21,flood,Texto completo de Short-term joint effects of ambient air pollutants on emergency department visits for respiratory? https://t.co/MAMQwVlOD6,,,Low
26606,21,flood,"In Case Of Emergency, eat immediately...
Hint: choco-peanutty bliss...
#Whoa #cupcakeroyale #sorrynotsorry @ Seattl? https://t.co/ajbln5sNfj",,,Low
26607,21,flood,RT @Mary_Deal: Amazon #bestseller River Bones ? Sara Mason Mysteries Book 1 - Sara bent down to see why Choco sat and sniffed. She bolted u?,,,Low
26609,21,flood,"RT @ACAPSproject: #Colombia Heavy rains caused the San Juan river to flood in Choco department, affecting 15,000 people in 6 municipalities?",,,Low
26610,21,flood,"INDIRECT VICTIMS OF MEAT #21

The Magdalena River Turtle of Colombia is critically endangered by fishing, livestock? https://t.co/5riscnwEvH",,,Low
26614,21,flood,"Happy #ConstitutionalCrisisDay !

#CohenTestimony

#MattGaetz 

#TrumpKimSummit

#fireandfury 

#FakeTrumpEmergency? https://t.co/8ioGvN2mIl",,,Low
26615,21,flood,@realistfirst @RainSamantha229 @camilateleSUR @BuzzFeed @wearemitu @fusiontv @vicenews @BFPeroLike @REMEZCLA @ABC? https://t.co/mdYydGbfeL,,,Low
26617,21,flood,"RT @OldSaukRiver: Mike Pence reportedly went to Colombia to bully Lima; there was, however, no real consensus for an invasion of Venezuela.?",,,Low
26618,21,flood,"Sunriver Cocoa Cow (Nitro) (@SRBrewhouse)  is on, replacing Culmination Choco Mountain (@CulminationBrew)",,,Low
26619,21,flood,"Sessionable (@sessionablepdx): Sunriver Cocoa Cow (Nitro) (@SRBrewhouse)  is on, replacing Culmination Choco Mountain (@CulminationBrew)",,,Low
26620,21,flood,"#NaturePhotography #Nude #Water  #forest #River #Nikon #Nature #Colombia 
Connected with Nature!?? https://t.co/mVbzmjgkb5",,,Low
26621,21,flood,"RT @Miguelvargas77g: #NaturePhotography #Nude #Water  #forest #River #Nikon #Nature #Colombia 
Connected with Nature!?? https://t.co/mVbzmj?",,,Low
26623,21,flood,"RT @herbivore_club: INDIRECT VICTIMS OF MEAT #21

The Magdalena River Turtle of Colombia is critically endangered by fishing, livestock far?",,,Low
26625,21,flood,Gold Mine Colorado East Fork San Juan River Gold Silver Mining Claim Placer CO  ( 31 Bids )  https://t.co/gaO1SmWbBA,,,Low
26630,21,flood,"RT @mabellog: A man walks across the Tachira river on the outskirts of Cucuta, on the Colombian-Venezuelan border, Colombia February 26, 20?",,,Low
26632,21,flood,Colombia?s magical rainbow river https://t.co/5sie7BkgzB via @bbcworld,,,Low
26635,21,flood,RT @nyrojasr: Texto completo de Short-term joint effects of ambient air pollutants on emergency department visits for respiratory and circu?,,,Low
26638,21,flood,"RT @mabellog: A man washes his clothes in the Tachira river on the outskirts of Cucuta, on the Colombian-Venezuelan border, Colombia Februa?",,,Low
26639,21,flood,"?? Key players out? ??

Maxi Rodr�guez &amp; Juanfer Quintero may both miss River vs NOB on Saturday.

Maxi is set to m? https://t.co/cfIKTYtbk7",,,Low
26640,21,flood,"RT @Newells_en: ?? Key players out? ??

Maxi Rodr�guez &amp; Juanfer Quintero may both miss River vs NOB on Saturday.

Maxi is set to miss 2/3?",,,Low
26645,21,flood,Amazon river trip part 2....shout out to travel buddy @GavinWren for putting up with all my lazing around and compl? https://t.co/yeBDOpsFus,,,Low
26647,21,flood,Colombia?s magical rainbow river - BBC Reel https://t.co/5rTMdkuhzP,,,Low
26648,21,flood,"RT @F1Media: A female driver hasn?t raced in Formula 1 since 1976, @TataCalde is determined to change that.  Read her interview on @Mariecl?",,,Low
26649,21,flood,"RT: Colombia ? 15,000 Affected After Rivers Overflow in Choc� Department: The United Nations reports that thousands? https://t.co/yABvmcHnMQ",,,Low
26650,21,flood,"Numbers of people &amp; affected areas expected to rise! Colombia ? 15,000 Affected After Rivers Overflow in Choc� Depa? https://t.co/ma1gRj8uU1",,,Low
26652,21,flood,Student Angel Manuel Rivera had two job offers before the program ended. Angel moved to Orlando after Hurricane Mar? https://t.co/1UWGm61NCj,,,Low
26653,21,flood,"RT @globalfloods_eu: RT: Colombia ? 15,000 Affected After Rivers Overflow in Choc� Department: The United Nations reports that thousands of?",,,Low
26657,21,flood,"Colombia River has a kid with the most beautiful Afro that this tourney has ever seen. 
Take that bleach heads.",,,Low
26660,21,flood,Colombia?s magical rainbow river - BBC Reel https://t.co/3UVra57Vot,,,Low
26661,21,flood,Colombia?s magical rainbow river https://t.co/3MvZlJmTBk via @bbcworld,,,Low
26662,21,flood,"People prepare to cross through the low waters of the T�chira River near the Sim�n Bol�var international bridge, wh? https://t.co/k13aTyubiY",,,Low
26663,21,flood,"Click the link in our bio to see currently open #Transporte jobs like ""Commercial Driver"" at Pep Boys in #SanJuan, San Juan.",,,Low
26666,21,flood,"Got my choco merch?? Good job with the design @chocoTaco #sickmerch #brains 

For my community, I will be wearing i? https://t.co/aYIrqQLV3N",,,Low
26667,21,flood,Colombia?s magical rainbow river - BBC Reel https://t.co/eT3dV8nhCO,,,Low
26668,21,flood,"@Riverdog_ https://t.co/DjHeNUfbtH &lt;- Actual recipe, I don't use nuts and m&amp;ms are better than plain choco chips ?",,,Low
26669,21,flood,RT @adam_wola: The ongoing paramilitary takeover of humanitarian zones near #Colombia's Atrato River?a major trafficking corridor?is lookin?,,,Low
26671,21,flood,"Necklace

#Zen� (Sin�) (?)

A.D. 500?1550

Object Place: Lower Cauca River Valley, Sucre and Cordoba Departments,? https://t.co/Y6oowc4NNx",,,Low
26674,21,flood,Kudos to both. Michele is and has been a great partner with San Juan County Office of Emergency Managment. We appre? https://t.co/cpxGnrnB5k,,,Low
26675,21,flood,Colombia?s magical rainbow river - BBC Reel https://t.co/BD7foUzq90,,,Low
26677,21,flood,Gold Mine Colorado East Fork San Juan River Gold Silver Mining Claim Placer CO  ( 31 Bids )  https://t.co/nh3CjQ6UQP,,,Low
26678,21,flood,"A border crossing on the Tachira River, connecting Colombia and Venezuela, remains closed on the Venezuelan side fo? https://t.co/ocd0Tcrsq8",,,Low
26679,21,flood,"RT @DylanBaddour: In Venezuela, the Yukpa were starving. So they walked five days days to Colombia. Now they're encamped beside the river,?",,,Low
26680,21,flood,"RT @TRTWorldNow: A border crossing on the Tachira River, connecting Colombia and Venezuela, remains closed on the Venezuelan side following?",,,Low
26681,21,flood,Registered #Nurse (RN) Rio Grande 24HR #Emergency Care (FSED) - San Juan needed in #McAllen at #CareersatHCA. Apply? https://t.co/FNFReGFBuW,,,Low
26682,21,flood,Amazon river part 1....in between bouts of amoebic dysentery I had one good day - thankfully the 18hr trip along th? https://t.co/77duMYz335,,,Low
26683,21,flood,?In a world where you can be anything...be kind.?  Thanks @PetPlanetHealth Riverbend Square for Choco?s great pink? https://t.co/LNswfGfUDs,,,Low
26684,21,flood,"?? ?Two towns in Northern California only accessible by boat due to intense flooding?

https://t.co/Ws0W1B3ERN",,,Low
26685,21,flood,"Colombia?s magical rainbow river - BBC Reel
https://t.co/7SehHhV9vE",,,Low
26686,21,flood,"A border crossing, connecting Colombia and Venezuela, on the Tachira River remains closed on the Venezuelan side fo? https://t.co/uvQj3n5OZj",,,Low
26688,21,flood,?The most beautiful river in the world' https://t.co/x5xPwwFp9L,,,Low
26690,21,flood,Colombia?s magical rainbow river - BBC Reel https://t.co/pEZgAjvN8u,,,Low
26692,21,flood,"A border crossing, connecting Colombia and Venezuela, on the Tachira River remains closed on the Venezuelan side fo? https://t.co/vHokHP8Dvj",,,Low
26693,21,flood,"RT @CuteEmergency: my heart ?

?: bearthebabygolden https://t.co/hUMt3KcP3w",,,Low
26694,21,flood,Colombia?s magical rainbow river - BBC Reel https://t.co/GnuIkwJbcn,,,Low
26695,21,flood,Interesting Colombia?s magical rainbow river https://t.co/0gNQ5bTW0Z via @bbcworld,,,Low
26696,21,flood,Colombia?s magical rainbow river - BBC Reel https://t.co/91fg5qeRyp,,,Low
26697,21,flood,"A border crossing, connecting Colombia and Venezuela, on the Tachira River remains closed on the Venezuelan side fo? https://t.co/T5yXayogwd",,,Low
26699,21,flood,Colombia?s magical rainbow river https://t.co/EBEdBvaxd8 via @bbcworld,,,Low
26700,21,flood,I'm looking forward to a flood of people sending choco to Sariel,,,Low
26701,21,flood,@FlatSlugbrains @_zero_gravitas @maxheadroom1983 @The_ClaireWitch @GerbusJames @def732dan @wiguy45 @dwolfman54? https://t.co/VdPgxforRJ,,,Low
26702,21,flood,"The�San Juan River�is a major tributary of the�Colorado River�in the southwestern United States, providing the chie? https://t.co/ysvN8Lkamn",,,Low
26704,21,flood,"Full 4K Video: https://t.co/rB2IZt0CTS 

#Colombia
#C�cuta
#Santander
#Mountains
#Architecture
#PamplonitaRiver? https://t.co/aQdZ2uDJnK",,,Low
26705,21,flood,RT @kewgardens: This colourful display of 420 vanda orchids is inspired by the breath-taking Ca�o Cristales river in Colombia. An aquatic p?,,,Low
26707,21,flood,"RT @vidjcb: Full 4K Video: https://t.co/rB2IZt0CTS 

#Colombia
#C�cuta
#Santander
#Mountains
#Architecture
#PamplonitaRiver
#RioPamplonita?",,,Low
26708,21,flood,"RT @VOANews: A border crossing, connecting Colombia and Venezuela, on the Tachira River remains closed on the Venezuelan side following vio?",,,Low
26711,21,flood,"RT @OldSaukRiver: putting together the combustibles to set the trucks on fire, along w/ multiple videos from different perspectives showing?",,,Low
26713,21,flood,oh no horror: Indigenous ethnic groups call for a state of emergency - Fires have been raging in Colombia's Sierra? https://t.co/IRZYQPxHce,,,Low
26714,21,flood,#Nature Colombia?s magical rainbow #river https://t.co/hbj6hJ2alO via @bbcworld,,,Low
26715,21,flood,RT @AlexandreRos_: #Nature Colombia?s magical rainbow #river https://t.co/5zt9mQyaqc via @bbcworld,,,Low
26716,21,flood,We honestly take everything for granted. In Colombia there are children and teens crossing rivers with the little s? https://t.co/QFA7ZPscju,,,Low
26723,21,flood,@urnumba1african @daegudistrict thats a normal thing here in ph especially in provinces you?re so lucky to get dismissed at 4:30 lmao,,,Low
26725,21,flood,#tbt International Drivers #RokCup #fwt2019 #WinterSeries #china #mexico #colombia #welcome https://t.co/8FJSQvYvTX,,,Low
26726,21,flood,"RT @telesurenglish: ""Guarimberos"" are currently crossing the river under the Santander bridge. #Colombia #Venezuela https://t.co/2SCH1fZrqf",,,Low
26727,21,flood,"Colombia: 6 members of ""#LosDelPiano"" criminal gang dedicated to taxi drivers kidnapping and theft, jailed in? https://t.co/Of995Hcu34",,,Low
26728,21,flood,"If you have compliance audits in Colombia, let Roberto Riveros Anzola assist your Corporation and make HQ congratul? https://t.co/EU0qvbGm6M",,,Low
26729,21,flood,Improve ur #TOEFL #score by practicing GMAT questions every day. 1+ reason 2  book @robertoriverosa #Colombia +(571? https://t.co/2nqphJxS67,,,Low
26730,21,flood,'A river in #Colombia turns different shades of colour in a natural display that happens nowhere else on Earth'.???? https://t.co/CPRWfH2gAz,,,Low
26731,21,flood,Gold Mine Colorado East Fork San Juan River Gold Silver Mining Claim Placer CO  ( 31 Bids )  https://t.co/AODt461317,,,Low
26736,21,flood,"Someone to watch Elise and Women of the Weeping River with me please at C76 San Juan. 

P L E A S E https://t.co/q14n6F2SjI",,,Low
26737,21,flood,Gold Mine Colorado East Fork San Juan River Gold Silver Mining Claim Placer CO  ( 31 Bids )  https://t.co/O3TyAPEPWI,,,Low
26741,21,flood,This could be us in Colombia but we never booked it. @MillieJRivera https://t.co/MzHiQq61vR,,,Low
26742,21,flood,Gold Mine Colorado East Fork San Juan River Gold Silver Mining Claim Placer CO  ( 31 Bids )  https://t.co/kS8FNBzD2t,,,Low
26744,21,flood,Colombia?s magical rainbow river https://t.co/NJlcuSuy4N via @bbcworld,,,Low
26745,21,flood,"As devastating floods hit #Choc�, the local population including our partner Acadesan, came together to help save l? https://t.co/PrYXQt50nm",,,Low
26746,21,flood,@thedriverera @PUBLICTHEBAND @thisismoontower come to colombia please,,,Low
26747,21,flood,RT @TeamMontoya2: #tbt International Drivers #RokCup #fwt2019 #WinterSeries #china #mexico #colombia #welcome https://t.co/8FJSQvYvTX,,,Low
26748,21,flood,"No man ever steps in the same river twice, for it's not the same river and he's not the same man. - Heraclitus? https://t.co/QfLnZSG5yx",,,Low
