tweet_id,event_id,eventType,text,date,user_id,annotation_postPriority
35322,27,wildfire,Officials said oil &amp; gas companies have promised to provide support to the City - other communities in Alta. working to help fight #ymmfire,,,Low
35323,27,wildfire,RT @Paulatics: 5) BUT family reunification system isn't set up yet. She'll let me know when it is - and I'll let you know. #ymmfire #ymm,,,Low
35324,27,wildfire,"I have friends that run up to these type of emergencies, hope you remain safe while coordinating the help! #ymmfire",,,Low
35325,27,wildfire,Still wondering why CBC/CTV aren't doing TV coverage of #ymmfire right now (none) compared to what I'm seeing on Global right now.,,,Low
35326,27,wildfire,RT @alisonborealis: Now a #ymmfire wildfire status update https://t.co/mClUYvcMu4,,,Low
35327,27,wildfire,I?m hyperventilating looking at these photos &amp; posts and I?m on the other side of the country. Praying for safety for everyone! #ymmfire,,,Low
35328,27,wildfire,RT @Canadagentleman: The images coming out of Fort McMurray are terrifying. Stay safe &amp; follow evacuation instructions #ymmfire https://t.c?,,,Low
35329,27,wildfire,Praying for my parents during this time ?? #ymmfire https://t.co/ufKysJAfCW,,,Low
35330,27,wildfire,Premier @RachelNotley: We will do everything we can to help the people of @RMWoodBuffalo. Our priority is the safety of Albertans #ymmfire,,,Low
35331,27,wildfire,"""We know that structures have burned, we don't know how many"" Scott Long with Provincial Operation Centre said. #ymmfire",,,Low
35332,27,wildfire,Notley taking Qs. All mechanical resources it's safe to being used are currently being used #ymmfire,,,Low
35333,27,wildfire,RT @iMughalMunaf: RT tburgs15: #ymmfire https://t.co/Mnsp56fEVZ,,,Low
35334,27,wildfire,#FTMac weather conditions tomorrow could make fighting fire more difficult - just an awful situation #YMMfire,,,Low
35335,27,wildfire,This FortMac fire is crazy scary. As if the good people in Alberta's oil patch haven't already been through enough. #ymm #ymmfire,,,Low
35336,27,wildfire,"Scary bushfire in Fort McMurray, Canada at the moment. More than half the city under mandatory evacuation #ymmfire https://t.co/cJeNWni9ut",,,Low
35337,27,wildfire,RT @JSJamato: A wide look at Fort McMurray. Our crews are currently in a safe space. Thanks everyone. #ymm #ymmfire @ctvedmonton https://t.?,,,Low
35338,27,wildfire,Damn it. Things can change so quickly. Horrible afternoon in Fort Mac. Prayers to all. Thinking of you. #ymmfire,,,Low
35339,27,wildfire,Thanks Forrest Fire Fighters - be safe - thanks for what you do - goodbye Fort McMurray #ymm #ymmfire,,,Low
35340,27,wildfire,RT @bango1973: #ymmfire this must be so horrible to be near or for people to have to leave their homes for. https://t.co/3u5mS0HLyb,,,Low
35341,27,wildfire,Horrifying how fast the fire spread.  Thank you to all trying to help and I pray that everyone gets out safe. #ymmfire,,,Low
35342,27,wildfire,RT @BenPowless: this is madness... #ymm #ymmfire  https://t.co/ud88cNEub4,,,Low
35343,27,wildfire,"Breaking: Huge wildfire sweeps into Fort Mac, mandatory evacuation, fire is ""beyond resources"" to fight it https://t.co/Ngc1hTt1jX #ymmfire",,,Low
35344,27,wildfire,"RT @trevortombe: Complaints today (of all days) about gov't ""cutting fire budget"" are stupid. It'll cost what it costs. Budget didn't cause?",,,Low
35345,27,wildfire,"I think every Canadian has their hearts and prayers with you all at this frightening time ?? Drive safely! 
 #ymmfire #FortMcMurray",,,Low
35346,27,wildfire,Convos with feds have started about getting people out of Fort Mac and bringing in supplies #ymmfire,,,Low
35347,27,wildfire,RT @X3Breeze: Well @RachelNotley spewed a lot of nothing. #ymmfire,,,Low
35348,27,wildfire,I can't do much but I will do whatever I can to help the people of Fort McMurray. I challenge you to do the same. #ymm #ymmfire,,,Low
35349,27,wildfire,Prem. @RachelNotley said officials looking for trained firefighters who can come in sooner rather than later. #ymmfire,,,Low
35350,27,wildfire,RT @EmmaLGraney: Fire is 5km from Thickwood. Fire entered the river ravine and entered the town through there #ymmfire,,,Low
35351,27,wildfire,"RT @Paulatics: 1) Just got off the phone with Jen McManus, Alberta VP of the Canadian Red Cross. #ymmfire #ymm",,,Low
35352,27,wildfire,"RT @weathernetwork: After #ymmfire doubled in size overnight Monday, #firerisk on Wednesday equally extreme https://t.co/xywXJ9JfJn https:/?",,,Low
35353,27,wildfire,"RT @RMWoodBuffalo: If you have a pet, please bring a cage, food and blanket with you when you evacuate #ymm #ymmfire #fortmcmurray",,,Low
35354,27,wildfire,RT @CrisLaderas: Just got this photo from my old #ymm Program Director. He tells @660NEWS his home can burn tonight. #ymmfire https://t.co/?,,,Low
35355,27,wildfire,We're Sending love &amp; so many prayers to everyone in Fort McMurray and surrounding areas. #ymmfire,,,Low
35356,27,wildfire,RT @APradioh: Fire breeched highway 63 @ McKenzie. Those south of breech advised to go to Anzac Rec. North of breech to Noralta #ymmfire #y?,,,Low
35357,27,wildfire,Cars leaving #FortMcMurray heading north but at a standstill. Some driving in opposite lanes to get out. #ymmfire https://t.co/cu0g9p3YzV,,,Low
35358,27,wildfire,We are thinking about our friends and neighbours in Fort Mac. Be safe! #ymmfire  https://t.co/haMSi6EyGP,,,Low
35359,27,wildfire,"Here's Emma, live-tweeting from provincial press conference here in #yeg -- #ymmfire #ableg  https://t.co/cv0BxgpczW",,,Low
35360,27,wildfire,"Serious work day when the crew is huddled around the tv, all Fire personnel here are thinking of #ymmfire",,,Low
35361,27,wildfire,"If safe, Notley will be trying to get to #ymm tomorrow.
#ymmfire",,,Low
35362,27,wildfire,Our thoughts are with the residents and businesses of Fort McMurray. Stay safe! #ymmfire #ABfire https://t.co/YLP96SBGjE,,,Low
35363,27,wildfire,"RT @BIG105DRIVENEWS: Notley says she hopes to visit #ymm tomorrow if circumstances allow, has spoken to PM Trudeau re: additional firefight?",,,Low
35364,27,wildfire,"#ymmfire Anyone with general insurance questions feel free to DM me, will do my best to respond. Been through this with Slave Lake before.",,,Low
35365,27,wildfire,"Gov. officer: ""Structures are burned, I can't tell you how many."" #ymm #ymmfire",,,Low
35366,27,wildfire,RT @SarahSilkin: Stuck on the road #ymmfire https://t.co/vFO6WZMN9u,,,Low
35367,27,wildfire,Emerg Management agencies across prov. seeing how many staff they can spare to help. #ymm #ymmfire,,,Low
35368,27,wildfire,Fire has reached Beacon Hill and some elements of Gregoire. #ymmfire,,,Low
35369,27,wildfire,Right now the entirety of #ymm is living their own Hollywood apocalyptic movie. Stay safe everyone out there! Get out if you can #ymmfire,,,Low
35370,27,wildfire,RT @CBCEdmonton: Fire has breached #hwy63 near MacKenzie Boulevard. #ymm #ymmfire,,,Low
35371,27,wildfire,"#Alberta Premier #RachelNotley: Would be dangerous to put more planes in air to fight #YMMfire, given visibility, other conditions.",,,Low
35372,27,wildfire,RT @sdionmarquis: Courage #FortMcMurray #ymmfire  https://t.co/ySXW4kTtIG,,,Low
35373,27,wildfire,Thinking of all our friends in Fort McMurray. Stay safe. #YMMfire,,,Low
35374,27,wildfire,What exactly is Rachel going to do? How about props to the volunteers and the Fire Fighters. #ABfire #ymmfire  https://t.co/yKEe1BEFdl,,,Low
35375,27,wildfire,RT @bremness: Quarry ridge golf course burning up #ymmfire https://t.co/mPCqkiRUGh,,,Low
35376,27,wildfire,#FortMcMurray #ymmfire If you see fleeing animals on hwys rescue them if safe to do,,,Low
35377,27,wildfire,"Citizens &amp; first reponders in Fort McMurray, AB and surrounding area are in our thoughts. Hoping all stay safe. #ymmfire",,,Low
35378,27,wildfire,RT @LizPGlobal: Thinking about #ymm residents &amp; all those incredibly hardworking first responders. Be safe. #ymmfire,,,Low
35379,27,wildfire,Not going to lie - vaping (nicotine) while writing my paper and watching the sit. in Fort McMurray. Concerned. Big time concerned #ymmfire,,,Low
35380,27,wildfire,Premier @RachelNotley: We have begun conversations w/ the federal govt about bringing in supplies &amp; support for @RMWoodBuffalo #ymmfire,,,Low
35381,27,wildfire,"Fire is touching the Thickwood golf course, people are being evacuated north. #ymmfire",,,Low
35382,27,wildfire,These images from our camera in Fort McMurray are terrifyingly powerful. #ymmfire @CBCNews https://t.co/50ULXmp20U,,,Low
35383,27,wildfire,RT @BreannaCTV: We have packed up and are leaving this location. Moving to safety #ymm #ymmfire https://t.co/VlLZptuF9s,,,Low
35384,27,wildfire,My uncle was unable to return home to #FortMcMurray from work to get his dog and bird due to evacuation. Absolutely heartbreaking. #ymmfire,,,Low
35385,27,wildfire,RT @ATCOPipelines: For latest on wildfires affecting Fort McMurray - visit https://t.co/SxIYxmKWvm #ABfire #ABemerg #ymmfire &amp; follow @AB_E?,,,Low
35386,27,wildfire,#NLRH Hospital is evacuated. Reports of people driving on wrong side of road. #Timberlea is gridlocked. #ymmfire #ymm #fortmcmurray,,,Low
35387,27,wildfire,RT @SherryDowson: Just awful. Hope everyone stays safe! #ymmfire https://t.co/7FDx2DFrI1,,,Low
35388,27,wildfire,Images from the #ymmfire are intense. This city will need everyone's help to rebuild.,,,Low
35389,27,wildfire,"Spaces secured for about 6,000 ppl, looking for more spaces #ymmfire",,,Low
35390,27,wildfire,Flames in Industrial area south Fort #McMurray. People packing up and getting out. #cbc #ymmfire https://t.co/cD7OtQv8XL,,,Low
35391,27,wildfire,RT @RhondaParrish: Can anyone confirm that evacuees can still leave Fort Mac to the north? Asking for family #ymmfire,,,Low
35392,27,wildfire,RT @CBCToronto: A wall of flames can be seen along Hwy. 63 in Fort McMurray https://t.co/H0xtIgQClL #ymmfire https://t.co/hsmfF0aXI3,,,Low
35393,27,wildfire,Pics &amp; videos are unfathomable. Can't begin to imagine what people are going thru. You're all in our prayers. #ymmfire,,,Low
35394,27,wildfire,RT @G0ofy_NeWFie: Crazy. Stay Safe everyone. #ymmfire https://t.co/VhMv2UHgTJ,,,Low
35395,27,wildfire,We were in #ymm for @NorthernKickoff last summer. Hope everyone is alright. #ymmfire https://t.co/lMkVlsN9mO,,,Low
35396,27,wildfire,.@RachelNotley says reception centre at @MacDonaldIsland has been evacuated. #ymmfire,,,Low
35397,27,wildfire,That bridge I accidentally burned at work today doesn't seem so important now that I've found out good friends got evacuated from #ymmfire.,,,Low
35398,27,wildfire,I guarantee all in fire-prone San Bernardino Mountains sending their best thoughts to all in or near Fort McMurray. #YMM #YMMfire #ABfire,,,Low
35399,27,wildfire,RT @Glen_Allan_: Fire is working its way along the hill now above highway 63 #ymmfire https://t.co/naSAJqyrQU,,,Low
35400,27,wildfire,RT @Edmontonsun: Premier Rachel Notley will speak with media about wildfires burning across the province at 4:45 p.m. #ymm #ymmfire,,,Low
35401,27,wildfire,160 RCMP on the ground right now to get people out of the communities #ymmfire,,,Low
35402,27,wildfire,"@BFSingh @katekaminska1 @patricecloutier @JayCyyc 
Best Authority Voices
@AB_EmergAlert
@RMWoodBuffalo
#ymmfire",,,Low
35403,27,wildfire,so unbelievable to think just yesterday i was visiting my home town.. now it's burning down ??? #fortmcmurray #ymmfire,,,Low
35404,27,wildfire,RT @VancouverSun: Most of Fort McMurray evacuates as wildfires at city edge https://t.co/dC72hPSQXL #ymmfire https://t.co/pbmETIe61n,,,Low
35405,27,wildfire,Macdonald Island in #ymm is being evacuated. Head north and keep listening to your first responders. #besafe #ymmfire,,,Low
35406,27,wildfire,"#ymmfire  Stay safe Fort Mac, Alberta https://t.co/rzY7w8vEie",,,Low
35407,27,wildfire,RT @kathleenmonk: Saying prayers for the people of Fort Mac and the firefighters working to keep the community safe #ymmfire,,,Low
35408,27,wildfire,Awful text to receive...so worried about everyone. #ymmfire #ymm https://t.co/VUxRfvqfM4,,,Low
35409,27,wildfire,"Fort McMurray wildfire: Residents take to social media as situation intensifies https://t.co/ADaCwIdl7Q

At 56.7 N, it's 91�F #ymmfire",,,Low
35410,27,wildfire,Terrifying footage #ymmfire #FortMcMurray  https://t.co/XWPmxRdqk5,,,Low
35411,27,wildfire,RT @GlobalEdmonton: Fort McMurray wildfire: Traffic along Highway 63 as people leave the area #ymm #abfire #ymmfire  https://t.co/Fj3qd6oHM3,,,Low
35412,27,wildfire,For official news from the local government in #ymm follow @RMWoodBuffalo for updates #ymmfire #smem,,,Low
35413,27,wildfire,sending thoughts and prayers to my old hometown. Devastating to see... #ymmfire https://t.co/rFobxtGHfr,,,Low
35414,27,wildfire,"Wait, didn't someone just tweet about how people are still stuck in Thickwood? Hope you lot are out of there by now.. &gt;_&lt; #ymmfire",,,Low
35415,27,wildfire,RT @Paulatics: 2) The Red Cross is NOT collecting donations of stuff - they just don't have the capacity to sort and store it. #ymmfire #ymm,,,Low
35416,27,wildfire,We moved closer to the highway. People are evacuating downtown. The hospital totally covered in smoke #ymm #ymmfire https://t.co/I4Cf61Ccbb,,,Low
35417,27,wildfire,RT @Kaitlin_Lee: .@RachelNotley says focus right now is completely and entirely on safety of people. #ymm #ymmfire,,,Low
35418,27,wildfire,WATCH: Fort McMurray residents flee the area Tuesday afternoon #abfire #ymm #ymmfire https://t.co/r0yp7SPeyq,,,Low
35419,27,wildfire,"RT @stpierredan: Thinking of amazing, courageous first responders fighting #ymmfire Looking at those pictures, nothing but respect for thos?",,,Low
35420,27,wildfire,Looks like their news channels (CBC/CTV) are taking care of it but not the local Calgary stations #ymmfire,,,Low
35421,27,wildfire,RT @X3Breeze: Thank you to all the oilfield camps bringing in Ft. Mcmurray residents giving them housing and food. #ymmfire,,,Low
35422,27,wildfire,There are no fires to the north of Fort Mac - it's the one to the SW that's the worry here. #ymmfire,,,Low
35423,27,wildfire,"RT @Stiffknee709: Evacuating Suncor base plant now. Just as a precaution, I've been told. #ymm #ymmfire",,,Low
35424,27,wildfire,"RT @Paulatics: I have to say, an emergency like #ymmfire shows what Twitter can really do, at its best, in a crisis. #ymm",,,Low
35425,27,wildfire,RT @DebJabbour: thoughts are with ymm residents. hope all stay safe through fires #ymmfire #ableg,,,Low
35426,27,wildfire,RT @MLumsden770: Those on the ground are incredibly brave. Cannot stress that enough. #ymm #ymmfire  https://t.co/gwdK12rZqV,,,Low
35427,27,wildfire,RT @ABDanielleSmith: Oh man. Keep safe. RT TNorrisYEG: This is the view behind me. Traffic isn't moving at all. #ymm #ymmfire https://t.co/?,,,Low
35428,27,wildfire,"Hoping all our friends, family and just everyone in #ymmfire  are safe and can get away.  Thank God for true heroes standing fighting.",,,Low
35429,27,wildfire,RT @danielle_amanda: Help!! #ymmfire #ymm #animalrescue https://t.co/kJ073gvYf8,,,Low
35430,27,wildfire,"Damn hopefully someone else was able to, or the house is spared. This sucks. #ymm #ymmfire  https://t.co/bP5zAHkmD7",,,Low
35431,27,wildfire,RT @yegfirechief: Thoughts are with all citizens &amp; emergency personnel in #ymm.  EFRS is on standby and ready to assist in anyway we can #s?,,,Low
35432,27,wildfire,.#RachelNotley .#ymmfire .#cbc. Wife and son in FtMac hospital now. Staff say leave. Firemen say stay. Can someone please help these people,,,Low
35433,27,wildfire,#macdonaldislandpark #macdonaldisland evacuated as of now do not go there. #ymmfire #ymm #fortmcmurray,,,Low
35434,27,wildfire,"#ymmfire if anyone in the area can help out!!
Pass along. https://t.co/DHnzTeFAbD",,,High
35435,27,wildfire,RT @APradioh: Text I just got from my friend. Now is the time to step up. #ymm needs our help #ymmfire https://t.co/UYsoUmKUv0,,,Low
35436,27,wildfire,"RT @LisaGrahamSACND: Terrifying.  This fire just looks devastating, thoughts with all impacted  #ymm #ymmfire https://t.co/v7iXmz7SV9",,,Low
35437,27,wildfire,We are safe. We are about 40kms North of Fort Mcmurray trying to find somewhere to stay. Our neighbours gave us a vehicle. #ymmfire #ymm,,,Low
35438,27,wildfire,"Current conditions #FortMcMurray - dry, hot, winds gusting 40 km/h, optimal conditions for fire spreading #ymmfire https://t.co/HMtK23MCu6",,,Low
35439,27,wildfire,RT @osca_ab: Good idea #ymm #rmwb #ymmfire https://t.co/ry5q2FWU99,,,Low
35440,27,wildfire,"a blessing to some, a curse to many.  The footage coming out of there is incredibly intimidating. #ymmfire",,,Low
35441,27,wildfire,RT @VancouverSun: Fort McMurray evacuates https://t.co/qP4BcFC0If #ymmfire #FortMcMurray https://t.co/Q5p4YfWVOE,,,Low
35442,27,wildfire,Man.... Fort Mac.  My heart goes out. Just... Speechless. #ymmfire,,,Low
35443,27,wildfire,Close to time when I drive home so will be a bit to see if I can find streaming links for #YMM #YMMfire #ABfire,,,Low
35444,27,wildfire,Ugh. Evacuation flashbacks. Scary shit. It's been 3 years. Stay safe #ymmfire ??,,,Low
35445,27,wildfire,"One can hardly think about much else other than #FortMcMurray/#ymmfire, @NovaCanuck's video looked something out of a movie.",,,Low
35446,27,wildfire,"29,000 people have been affected by the fires in Fort McMurray, according to the Alberta Emergency Management Agency #ymmfire",,,Low
35447,27,wildfire,This is insane. I hope everyone can stay safe. Can't imagine how terrifying this is. #ymmfire https://t.co/0PbZyRyPdJ,,,Low
35448,27,wildfire,Thoughts and prayers to everyone in Fort Mac especially my billet family and @10Jhams and family. #ymmfire,,,Low
35449,27,wildfire,"Texts continue to roll in, breaking my heart. More residents of #ymm have lost their homes #ymmfire https://t.co/aCNb1W4LFP",,,Low
35450,27,wildfire,"Officials say about 29,000 people have been evacuated. #ymmfire",,,Low
35451,27,wildfire,#ymmfire. Praying everyone gets out safe!  Also to the brave firefighters trying to save the town,,,Low
35452,27,wildfire,On the GOA website there is an app people can download to get alerts from Alberta Emerg alerts #ymmfire,,,Low
35453,27,wildfire,messages of people stuck in Fort Mac. Will try to RT if people can help.  #ymmfire,,,Low
35454,27,wildfire,A harrowing night in Fort McMurray as wildfires close in and many flee. #ymmfire  https://t.co/wynTO6JnRY,,,Low
35455,27,wildfire,RT @NEWS1130: The latest on the #FortMcMurray fires #ymmfire https://t.co/Nt9XzDrfgh https://t.co/Wd98Jd6YxP,,,Low
35456,27,wildfire,RT @meyer_lucas: Notley says the #ymmfire has reached Beacon Hill and Gregoire. About 160 RCMP members on the ground. #ymm,,,Low
35457,27,wildfire,They guy flying this #badass #ymmfire #heroes https://t.co/oGafiLk6ZB,,,Low
35458,27,wildfire,"""@Breaking911: RAW VIDEO #Wildfire Continues 2 Consume #FortMcMurray https://t.co/fXrF3KfhhR"" #ymm #ymmfire #Canada https://t.co/kYFN8FpCoR",,,Low
35459,27,wildfire,"Thoughts &amp; Prayers going out to those affected by the #ymmfire in Ft. McMurray, Alberta. #StaySafe! https://t.co/z1YrO6QmPy",,,Low
35460,27,wildfire,RT @vincemcdermott: .@CullenBird is in the car with me and will keep Twitter updated. #ymm #ymmfire,,,Low
35461,27,wildfire,Can anyone authenticate this? #ymmfire #ymm https://t.co/qnZoyBJylH,,,Low
35462,27,wildfire,"RT @Paulatics: 3) Instead, if you want to help victims of #ymmfire, McManus encourages you to donate $$$ at https://t.co/kKIJRQBmr3",,,Low
35463,27,wildfire,"No injuries known yet, Hospital in the process of being evacuated #ymmfire",,,Low
35464,27,wildfire,Premier @RachelNotley: We have 160 RCMP on the ground to help with evacuations #ymmfire,,,Low
35465,27,wildfire,so scary what's happening in Fort McMurray ? #ymmfire #abfire,,,Low
35466,27,wildfire,"Threatening Wildfire continues to loom over Fort McMurray, AB.  #ymmfire 
 https://t.co/FugRZBm6L1",,,Low
35467,27,wildfire,"32�C in Fort McMurray, AB right now. Another 30�C day expected tomorrow. #ymmfire",,,Low
35468,27,wildfire,EVACUATION DETAILS for #ymmfire can be found here: https://t.co/i9uFFkml8V via @ctvedmonton https://t.co/yvxhqPaYkc,,,Low
35469,27,wildfire,"#Alberta premier: People being housed at Noralta Lodge, Anzac Recreation Centre, other locations. No #YMMfire casualties reported so far.",,,Low
35470,27,wildfire,Talking to my friend in Fort McMurray who says cars are driving on the opposite side of the road. Unreal. Praying for everyone. #ymmfire,,,Low
35471,27,wildfire,RT @angliaswords: Noralta Lodge is full - head north to Grey Wolf Lodge. Be sure to listen to your first responders.  #ymmfire #staysafe,,,Low
35472,27,wildfire,"No casualties, no injuries reported at this time. #ymm #ymmfire",,,Low
35473,27,wildfire,"No reports of ppl refusing to leave, Notley asks people to please follow directions of officials #ymmfire",,,Low
35474,27,wildfire,RT @cspotweet: A terrifying vantage of what Fort McMurray evacuees are enduring. #ymm #ymmfire  https://t.co/QfHXBM3i9C,,,Low
35475,27,wildfire,RT @BWalshNL: Latest camera image from Fort McMurray Airport #ymm #ymmfire shows heavy smoke moving over the site; temp 32�C #nlwx https://?,,,Low
35476,27,wildfire,"Notley just said fire is expanding north; looking at map, that's very bad; city could b gone by tmrw. #ymmfire https://t.co/qZxpCJ1mlO",,,Low
35477,27,wildfire,"We're at Fort McMurray First Nation, just stopped to file. There's @vincemcdermott with my laptop! #ymm #ymmfire https://t.co/FsKL7ISzrL",,,Low
35478,27,wildfire,"Wanna help Fort Mac? Donate to the Red Cross, HERE: https://t.co/5GHifirj6R #YMM #YMMFire",,,Low
35479,27,wildfire,"#ymmfire By culture and ancestral dreams., Join cooperates and spreads. Help us make this possible

https://t.co/q1mEUQ5Ewh",,,Low
35480,27,wildfire,Mass evacuation of downtown #ymm. Gridlock. Hospital is in serious danger. Covered in smoke. #ymmfire @ctvedmonton https://t.co/s1FkNttXLq,,,Low
35481,27,wildfire,feeling helpless but thinking of everyone up in #FortMcMurray #wildfire #ymmfire,,,Low
35482,27,wildfire,Horrible to hear all of this. Thinking of the families who are affected. #ymmfire #yeg  https://t.co/ec1JstDkpD,,,Low
35483,27,wildfire,"RT @CBCNL: BREAKING

Newfoundlanders desperately flee Fort McMurray wildfires 

https://t.co/hUs7Ds7YwW

 #ymmfire #cbcnl https://t.co/ApLk?",,,Low
35484,27,wildfire,"I'm scrolling down reading #ymmfire news and briefly thought ""oh, it doesn't look so bad"" then remembered I was reading older tweets. Awful.",,,Low
35485,27,wildfire,"Thankfully, AB Premier @RachelNotley hasn't heard of any deaths or serious injury due to #ymmfire.",,,Low
35486,27,wildfire,RT @meyer_lucas: Notley says thus far there have been no injuries or casualties. #ymm #ymmfire,,,Low
35487,27,wildfire,"As frustrating and scary as it is to have to leave your home, not as scary as being trapped - Notley #ymmfire",,,Low
35488,27,wildfire,"RT @Kaitlin_Lee: 29,000 people impacted by evacuations. #yym #ymmfire",,,Low
35489,27,wildfire,RT @a_laventure: #ymm #ymmfire #fortmcmurray AREA NOW UNDER TOTAL EVAC.,,,Low
35490,27,wildfire,As we settle in to watch hockey... McMurray is all that we should be thinking about... #ymmfire,,,Low
35491,27,wildfire,RT @JSJamato: Massive traffic jam in #ymm as people in the Abasand area flee homes and schools. #ymm #ymmfire @ctvedmonton https://t.co/UVz?,,,Low
35492,27,wildfire,Hospital now being evacuated ~ praying for #FortMcMurray #ymmfire  https://t.co/JFtfMYmVFi,,,Low
35493,27,wildfire,Thoughts and prayers for all those in Fort Mac. Such utter disbelief to see such destruction in town. #ymmfire,,,Low
35494,27,wildfire,Trying to hold back tears looking at the #ymmfire photos. Please get everyone out safe and sound!,,,Low
35495,27,wildfire,Priority to airlift if need be is those with health difficulties #ymmfire,,,Low
35496,27,wildfire,RT @BFSingh: MUST FOLLOW for #ymmfire #ymm #ymmhelps #smem updates: @RMWoodBuffalo cc @yycconnects @UnitedWayCgy,,,Low
35497,27,wildfire,"What the, why's it 30�C in my office...? #ymmfire 
To my friends &amp; all the folks up near Ft. Mac, please #staysafe",,,Low
35498,27,wildfire,"Our thoughts are with all those affected by the #ymmfire, the first responders, and our friends at @KeyanoSA.",,,Low
35499,27,wildfire,RT @laeba_46: This city is my entire childhood please pray for it #ymmfire,,,Low
35500,27,wildfire,Hoping all my friends are staying safe tonight!!! #ymmfire #yeg #hwy63 #FtMac,,,Low
35501,27,wildfire,"Given the circumstances, this is an impressive press conference by @RachelNotley. Informative and professional #ymmfire",,,Low
35502,27,wildfire,Look at how the Fort McMurray fire is playing out online: https://t.co/P8KziuKm2b Incredibly sad. #ymmfire https://t.co/iRDpEuGYNV,,,Low
35503,27,wildfire,MUST FOLLOW for #ymmfire #ymm #ymmhelps #smem : @AB_EmergAlert #ableg @UnitedWayCgy @yycconnects,,,Low
35504,27,wildfire,RT @ctvedmonton: Officials with @SyncrudeCanada said dayshift buses won't leave worksites near #ymm at 4:30 pm. #ymmfire,,,Low
35505,27,wildfire,RT @BreannaCTV: Tweets are slowing down because we're live every few minutes on @ctvedmonton #ymmfire #ymm,,,Low
35506,27,wildfire,RT @EmmaLGraney: At the provincial emergency management centre for a briefing from Rachel Notely on the #ymmfire situation. Starting in a f?,,,Low
35507,27,wildfire,#ymmfire  Notley:  Fire has reached Beacon Hill at this time; MacDonald Island Reception Center is being evacuated - go North;Securing camps,,,Low
35508,27,wildfire,"It needs to be said again. Thank you to all of the first responders and journalists for running towards the fire, not away. #ymm #ymmfire",,,Low
35509,27,wildfire,Startling video of the #ymmfire RT @jstuffcocrimlaw: My harrowing drive evacuating #ymm praying for my friends https://t.co/sNzWKQMyOk,,,Low
35510,27,wildfire,".@RachelNotley says role of federal government is transporting people, supplies. Working w/ other municipalities for fire support. #ymmfire",,,Low
35511,27,wildfire,RT @Liandreth: We are in Timberlea. No evac orders for us yet. Don't want to contribute to traffic if we don't have too. #ymm #ymmfire,,,Low
35512,27,wildfire,Probably the largest fire evacuation we've seen in the history of the province. This is bigger than Slave Lake. - Notley #ymmfire,,,Low
35513,27,wildfire,"Hubs &amp; Bro are trapped at Suncor &amp; Syncrude, but at least they are safe. So many others will lose everything. My heart aches. #ymmfire",,,Low
35514,27,wildfire,Another good person to follow is @RamFire55 for #ymm #rmwb #ymmfire #fortmcmurray information,,,Low
35515,27,wildfire,RT @NAITConEd: Help is on the way! #ymmfire  https://t.co/IiAElV8FaQ,,,Low
35516,27,wildfire,"Officials said those that can move are being evacuated, plans underway to evacuate those who need more resources. #ymmfire",,,Low
35517,27,wildfire,Praying for rain. Praying for friends and family and everyone else in #ymm Stay Safe. Look after each other. Drive north. #ymmfire,,,Low
35518,27,wildfire,Scary situation for all in Fort McMurray Canada right now #staysafe #ymmfire  https://t.co/tkaWDPlaT1,,,Low
35519,27,wildfire,"I am shaking. #ymmfire #ymm 
 Photo: Jason Beck https://t.co/vE9bWb0MnU",,,Low
35520,27,wildfire,"RT @Paulatics: Of course, it's the fire crews &amp; other first responders who are really risking their lives to save people. #ymmfire #ymm",,,Low
35521,27,wildfire,Anyone in FTMac that makes it south (Bonnyville) and require a place to stay please DM me. RVs or accommodations available #ymmfire,,,Low
35522,27,wildfire,RT @PCouperus: Fort McMurry. A town of 60k on fire being evacuated. Canadian media very slow to notice. Prime news hour notwithstanding. #y?,,,Low
35523,27,wildfire,Anyone in the area that can help out please contact original poster. Thanks. #FortMcMurray #ymmfire  https://t.co/sGGQWgDYzI,,,High
35524,27,wildfire,Is there any point in going north?  We're in North Parsons right now. #ymm #ymmfire #rmwb,,,Low
35525,27,wildfire,@thecalgaryscene @NewsTalk770 That $15 million Premier removed from wildfire budget now needed to fight Ft. Mac fire. #ymmfire #waterbombers,,,Low
35526,27,wildfire,"RT @ctvedmonton: ""I know it's a scary time for people having to leave their homes due to these scary conditions"" @RachelNotley #ymmfire",,,Low
35527,27,wildfire,"At this point, this is the largest fire evacuation in the province's history: Notley #ymmfire",,,Low
35528,27,wildfire,The wildfires in northern Alberta are actually horrific right now. I hope everyone makes it out of Fort McMurray okay ? #YMMfire,,,Low
35529,27,wildfire,There's no question this is serious. Our focus is safety... and we will do everything possible to make sure ppl get to a safe place #ymmfire,,,Low
35530,27,wildfire,"#ymm airport WILL NOT rent cars to folks trying to evac, they don't want them damaged! #ymmfire",,,Low
35531,27,wildfire,"""@medmo28: Terrifying! Hoping everyone gets out safely. #ymm #ymmfire https://t.co/s63MMNdDTF"", be safe all!!",,,Low
35532,27,wildfire,Northern Lights Regional Health Centre in Fort McMurray evacuated as wildfire approaches ? @ctvedmonton #YMMFire,,,Low
35533,27,wildfire,"Love my job, love being in the fire service, HATE days like today #helpless #ymmfire",,,Low
35534,27,wildfire,RT @MikeHudema: Scary. Hoping everyone gets out safely. Thoughts with #YMM. #ymmfire #staysafe https://t.co/DZMHuwXCrO,,,Low
